OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
823,OBJEC_962,0,0,0,0,0,0,6,47,378,1725,5659,12513,20477,26599,24398,13854,4366,971,188,37,4,0,0,0,0,0,0,0,0,0,0,0
824,OBJEC_963,0,0,0,0,0,0,6,78,563,2190,5583,11107,16416,21728,22911,17271,8997,2855,996,365,119,32,5,0,0,0,0,0,0,0,0,0
825,OBJEC_964,0,0,0,0,0,9,55,520,2871,9523,18763,26626,22269,15792,8695,4202,1432,368,81,16,0,0,0,0,0,0,0,0,0,0,0,0
826,OBJEC_965,0,0,0,0,1,1,11,173,1051,4066,10583,18900,23269,23235,16273,8500,3179,1063,393,136,48,7,0,0,0,0,0,0,0,0,0,0
827,OBJEC_967,0,0,0,0,0,2,21,294,1728,6373,14896,24009,25504,19732,10276,4714,1966,709,376,191,81,17,0,0,0,0,0,0,0,0,0,0
828,OBJEC_968,0,0,0,0,1,2,31,176,1122,4412,10923,19229,24482,23848,16488,8150,2353,308,31,0,0,0,0,0,0,0,0,0,0,0,0,0
829,OBJEC_969,0,0,0,0,0,0,3,32,220,1314,4149,8867,14932,21443,23856,19278,10882,4362,1488,317,74,5,0,0,0,0,0,0,0,0,0,0
830,OBJEC_970,0,0,0,0,0,1,15,204,1203,4467,11011,19260,23858,23446,15760,7824,2682,868,226,50,14,0,0,0,0,0,0,0,0,0,0,0
831,OBJEC_971,0,0,0,0,0,2,50,441,2652,8478,17839,25382,24080,17224,9730,4244,1251,177,6,0,0,0,0,0,0,0,0,0,0,0,0,0
832,OBJEC_972,0,0,0,0,0,24,328,2780,11666,22942,27689,21961,11926,6976,3245,1319,309,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,OBJEC_973,0,0,0,0,0,1,37,341,1959,7264,16616,25798,26484,20304,8940,2616,444,72,13,0,0,0,0,0,0,0,0,0,0,0,0,0
834,OBJEC_974,0,0,0,0,0,0,13,116,674,2672,7333,14243,19911,22284,18905,13834,7119,2826,863,284,116,29,0,0,0,0,0,0,0,0,0,0
835,OBJEC_975,0,0,0,0,0,4,45,481,2857,8976,18078,26807,25623,17645,7737,2292,501,127,46,3,0,0,0,0,0,0,0,0,0,0,0,0
836,OBJEC_977,0,0,0,0,0,1,21,175,943,3099,7586,14964,21093,23676,17454,10022,5695,3198,1414,799,444,213,79,13,0,0,0,0,0,0,0,0
837,OBJEC_978,0,0,0,0,0,4,46,346,2021,6204,12716,20838,21726,20475,13836,7014,3391,1473,690,294,113,29,6,0,0,0,0,0,0,0,0,0
838,OBJEC_980,0,0,0,0,0,2,41,364,2044,6867,15688,24770,25003,19739,10415,4359,1231,298,64,4,0,0,0,0,0,0,0,0,0,0,0,0
839,OBJEC_981,0,0,0,1,0,2,28,165,744,2422,6137,11758,17308,21968,21651,16201,8455,2921,861,216,46,5,0,0,0,0,0,0,0,0,0,0
840,OBJEC_982,0,0,0,0,0,2,41,414,2277,7873,17046,26116,25962,19044,8543,2680,665,181,31,12,2,0,0,0,0,0,0,0,0,0,0,0
841,OBJEC_983,0,0,0,0,0,5,26,301,1850,6641,15161,24601,26486,21072,10235,3349,983,170,9,0,0,0,0,0,0,0,0,0,0,0,0,0
842,OBJEC_984,0,0,0,0,0,8,133,1340,6355,17241,28861,31188,18214,6315,952,130,41,34,36,19,16,6,0,0,0,0,0,0,0,0,0,0
843,OBJEC_985,0,0,0,0,0,1,1,47,244,1148,3571,7662,12832,19618,23583,21505,13335,5216,1800,430,172,46,11,0,0,0,0,0,0,0,0,0
844,OBJEC_986,0,0,0,0,0,3,28,243,1475,4638,9369,16955,20518,21973,18336,11299,4587,1135,272,49,9,0,0,0,0,0,0,0,0,0,0,0
845,OBJEC_987,0,0,0,0,0,0,9,85,523,2092,5437,10733,16671,22049,20754,15765,10619,4689,1383,301,79,32,1,0,0,0,0,0,0,0,0,0
846,OBJEC_988,0,0,0,0,0,1,6,48,290,954,2864,6651,12322,18993,23336,21714,13786,6250,2677,1088,402,151,23,0,0,0,0,0,0,0,0,0
847,OBJEC_989,0,0,0,0,0,0,20,224,1340,4800,11508,19896,23318,22758,15556,7797,2706,777,138,44,7,0,0,0,0,0,0,0,0,0,0,0
848,OBJEC_991,0,0,0,0,0,5,35,283,1777,6512,14717,23841,26597,21888,10734,3830,872,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0
849,OBJEC_992,0,0,0,0,1,5,53,478,2398,8125,16932,26402,25950,18830,8179,2805,604,108,19,0,0,0,0,0,0,0,0,0,0,0,0,0
850,OBJEC_994,0,0,0,0,0,3,28,253,1571,5495,12508,21423,25612,23792,13756,5082,1154,193,19,0,0,0,0,0,0,0,0,0,0,0,0,0
851,OBJEC_995,0,0,0,0,0,5,42,332,1881,6853,15937,25100,26219,20311,10137,3325,662,66,19,0,0,0,0,0,0,0,0,0,0,0,0,0
852,OBJEC_996,0,0,0,0,1,8,46,513,2816,8994,18171,26041,24702,17659,7971,2863,918,165,21,0,0,0,0,0,0,0,0,0,0,0,0,0
853,OBJEC_997,0,0,0,0,0,1,19,150,907,3229,7944,15374,21386,24043,18816,10434,4927,2121,1050,378,81,23,6,0,0,0,0,0,0,0,0,0
854,OBJEC_998,0,0,0,0,0,6,172,1727,8082,17570,25136,27178,16291,9927,4096,906,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,OBJEC_1000,0,0,0,0,0,0,19,187,1102,3920,8919,14033,14900,16292,16836,14456,10073,5910,2530,1084,371,183,50,18,6,0,0,0,0,0,0,0
856,OBJEC_1001,0,0,0,0,0,1,30,258,1581,5779,12943,20988,25021,22987,14188,5854,1404,181,7,0,0,0,0,0,0,0,0,0,0,0,0,0
857,OBJEC_1002,0,0,0,0,0,0,0,13,83,336,1171,3025,5893,10482,16199,21725,21268,15070,8334,4443,2186,1020,274,34,0,0,0,0,0,0,0,0
858,OBJEC_1003,0,0,0,0,0,9,88,643,3496,10864,20557,27491,23459,15241,6487,2297,521,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0
859,OBJEC_1005,0,0,0,0,2,4,57,488,2938,8844,17144,23785,20505,14791,9456,6109,3300,1714,889,480,170,111,75,24,3,0,0,0,0,0,0,0
860,OBJEC_1006,0,0,0,0,0,1,30,221,1414,5264,12552,21058,24743,23290,14068,6122,1686,347,72,16,5,0,0,0,0,0,0,0,0,0,0,0
861,OBJEC_1007,0,0,0,0,0,1,4,58,342,1320,3491,7169,12032,17938,22342,21844,15213,6251,2133,661,77,13,0,0,0,0,0,0,0,0,0,0
862,OBJEC_1008,0,0,0,0,0,5,56,601,2909,7978,14631,19243,19876,20018,13849,6589,2756,1186,662,291,126,79,34,0,0,0,0,0,0,0,0,0
863,OBJEC_1009,0,0,0,2,1,8,31,76,369,1486,4618,10229,17698,24912,24521,16436,7284,2620,804,319,110,32,0,0,0,0,0,0,0,0,0,0
864,OBJEC_1010,0,0,0,0,0,2,12,99,762,2860,7431,14667,21385,25008,18768,11006,5227,1953,708,428,221,183,114,55,0,0,0,0,0,0,0,0
865,OBJEC_1011,0,0,0,0,1,7,72,614,3229,9126,16337,21578,18575,15107,11442,8495,4555,1491,382,154,46,11,0,0,0,0,0,0,0,0,0,0
866,OBJEC_1012,0,0,0,0,0,2,15,190,1014,3459,8254,15708,23169,24447,16654,9869,5153,2194,902,366,119,33,8,0,0,0,0,0,0,0,0,0
867,OBJEC_1013,0,0,0,0,0,1,18,262,1374,5143,12385,21545,25871,23201,13288,5596,1647,581,200,53,45,12,0,0,0,0,0,0,0,0,0,0
868,OBJEC_1014,0,0,0,0,0,1,37,306,1981,6866,15026,25465,26912,21751,9434,2553,507,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
869,OBJEC_1015,0,0,0,0,0,4,7,89,646,2667,7729,15640,22988,26459,20874,10616,2725,371,52,22,0,0,0,0,0,0,0,0,0,0,0,0
870,OBJEC_1016,0,0,0,0,1,5,20,183,1107,4370,11431,20130,25143,23857,14873,6805,2235,590,113,25,1,0,0,0,0,0,0,0,0,0,0,0
871,OBJEC_1017,0,0,0,0,0,4,6,27,125,599,2077,5025,9334,15909,21815,23809,17721,8651,3924,1605,476,86,19,10,0,0,0,0,0,0,0,0
872,OBJEC_1018,0,0,0,0,0,1,16,138,869,3492,8622,15979,21601,24615,19315,10134,3933,1411,478,198,62,12,13,0,0,0,0,0,0,0,0,0
873,OBJEC_1019,0,0,0,0,1,6,82,783,4086,12439,22962,29250,22441,12332,4499,1671,663,268,58,15,0,0,0,0,0,0,0,0,0,0,0,0
874,OBJEC_1020,0,0,0,0,0,1,21,210,1465,6070,14122,23475,27268,21967,11013,4263,1162,171,14,0,0,0,0,0,0,0,0,0,0,0,0,0
875,OBJEC_1021,0,0,0,0,0,1,20,181,1163,4400,11051,19509,24124,23664,16307,7896,2397,458,45,6,0,0,0,0,0,0,0,0,0,0,0,0
876,OBJEC_1022,0,0,0,0,0,9,111,952,4541,11900,18959,23129,19896,14516,6960,3089,2523,1684,958,741,508,223,127,52,11,0,0,0,0,0,0,0
877,OBJEC_1023,0,0,0,0,1,5,70,576,3303,10115,20046,27561,23773,15372,6999,2520,746,126,9,0,0,0,0,0,0,0,0,0,0,0,0,0
878,OBJEC_1024,0,0,0,0,0,4,45,305,1932,6820,15305,25623,28307,21268,8644,2203,389,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
879,OBJEC_1025,0,0,0,0,0,0,15,184,1283,4757,11873,20487,24768,23274,14606,6850,2617,677,136,28,1,0,0,0,0,0,0,0,0,0,0,0
880,OBJEC_1026,0,0,0,0,0,1,34,263,1768,5955,13348,22165,24626,21592,13038,5835,1845,370,45,4,0,0,0,0,0,0,0,0,0,0,0,0
881,OBJEC_1027,0,0,0,0,0,0,4,50,401,1860,5504,12115,20729,28452,24293,11988,3790,1107,388,105,67,32,4,0,0,0,0,0,0,0,0,0
882,OBJEC_1029,0,0,0,0,0,1,23,287,1595,5528,12300,20741,24536,23363,14435,6156,1767,422,68,0,0,0,0,0,0,0,0,0,0,0,0,0
883,OBJEC_1030,0,0,0,0,2,33,434,3486,12940,21140,21945,16967,10972,9035,7230,4998,1719,281,33,7,0,0,0,0,0,0,0,0,0,0,0,0
884,OBJEC_1031,0,0,0,0,0,0,6,80,318,1180,3501,7232,13139,18867,21471,21044,14641,6238,2306,609,191,62,4,0,0,0,0,0,0,0,0,0
885,OBJEC_1032,0,0,0,0,0,0,11,182,1072,3435,7699,14408,18332,20430,18152,13366,8719,3497,1015,302,185,74,10,0,0,0,0,0,0,0,0,0
886,OBJEC_1033,0,0,0,0,0,0,13,116,775,2936,7417,14119,19935,23919,20318,13448,5809,1749,493,130,42,3,0,0,0,0,0,0,0,0,0,0
887,OBJEC_1035,0,0,0,0,0,1,24,186,1183,4595,10821,18904,23998,23170,15701,8069,2835,939,357,82,24,0,0,0,0,0,0,0,0,0,0,0
888,OBJEC_1036,0,0,0,0,0,1,10,53,414,1848,5485,11430,17791,22573,22149,15704,8157,3491,1444,518,224,121,66,47,30,0,0,0,0,0,0,0
889,OBJEC_1038,0,0,0,0,0,1,31,245,1487,5058,11434,19508,23481,22496,14572,7402,3060,1222,516,246,107,13,10,0,0,0,0,0,0,0,0,0
890,OBJEC_1039,0,0,0,0,0,2,33,398,2210,7349,15470,24358,24228,19570,10493,4706,1578,416,68,10,0,0,0,0,0,0,0,0,0,0,0,0
891,OBJEC_1040,0,0,0,0,0,0,4,40,245,1035,2746,6009,10090,14516,18645,20370,17658,11313,4960,2091,687,239,79,75,74,13,0,0,0,0,0,0
892,OBJEC_1042,0,0,0,0,0,1,9,74,457,2095,5974,11757,17066,21135,21147,17405,8974,3117,1201,298,114,55,10,0,0,0,0,0,0,0,0,0
893,OBJEC_1043,0,0,0,0,0,1,11,166,1013,3951,9554,17065,22546,22830,16858,9863,4465,1699,612,206,47,2,0,0,0,0,0,0,0,0,0,0
894,OBJEC_1044,0,0,0,0,0,3,34,308,1704,6290,14253,24246,26118,21739,11187,4019,891,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,OBJEC_1045,0,0,0,0,0,3,42,434,2562,7680,15210,22930,23045,18842,11110,5424,2410,1016,497,232,77,19,17,6,0,0,0,0,0,0,0,0
896,OBJEC_1046,0,0,2,6,19,32,111,363,1509,4964,11174,21223,23934,23059,14309,6431,2500,959,519,276,100,50,16,0,0,0,0,0,0,0,0,0
897,OBJEC_1048,0,0,0,0,0,3,15,173,1095,4130,10538,18720,24312,23365,15651,8424,3359,1144,337,149,67,37,28,9,0,0,0,0,0,0,0,0
898,OBJEC_1049,0,0,0,0,0,0,5,73,406,1942,5724,11694,17819,23279,21628,15364,8031,3440,1240,418,107,32,20,0,0,0,0,0,0,0,0,0
899,OBJEC_1050,0,0,0,0,0,0,2,33,312,1364,4202,9103,15252,21377,22336,18615,11199,4840,1800,601,115,18,16,7,22,8,0,0,0,0,0,0
900,OBJEC_1051,0,0,0,0,0,0,33,323,1874,6713,15292,23495,24878,20201,11601,4716,1478,436,126,30,11,13,2,0,0,0,0,0,0,0,0,0
901,OBJEC_1053,0,0,1,0,1,22,281,2540,10116,20829,26173,23476,13565,7976,4055,1614,486,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,OBJEC_1054,0,0,0,0,0,2,23,209,1271,4897,12294,21382,25693,23054,13733,5742,1814,530,172,59,12,2,0,0,0,0,0,0,0,0,0,0
903,OBJEC_1055,0,0,0,0,0,0,0,5,33,221,1000,2937,6874,13934,21679,26198,21113,10917,4296,1438,432,132,13,0,0,0,0,0,0,0,0,0
904,OBJEC_1056,0,0,0,0,0,1,18,209,1099,3758,8545,15752,19434,22546,18252,11094,5811,2635,951,483,199,65,29,8,0,0,0,0,0,0,0,0
905,OBJEC_1057,0,0,0,0,0,3,27,339,1828,5453,10528,15754,16109,15913,12695,11616,9828,6297,2849,1158,387,89,16,0,0,0,0,0,0,0,0,0
906,OBJEC_1058,0,0,0,0,0,27,361,3149,12374,25070,28526,20264,11213,6541,2680,877,133,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,OBJEC_1059,0,0,0,1,1,3,21,222,1408,5102,12172,20803,25393,22550,14138,6582,2262,472,87,4,1,0,0,0,0,0,0,0,0,0,0,0
908,OBJEC_1060,0,0,0,0,3,25,365,3220,13195,25503,30061,22217,9831,4414,1603,407,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,OBJEC_1061,0,0,0,0,0,1,19,234,1017,3830,8853,16917,20795,22962,18194,10804,5033,1606,455,143,26,0,0,0,0,0,0,0,0,0,0,0
910,OBJEC_1063,0,0,0,0,0,0,7,82,570,2331,6185,12367,19382,24094,21142,13977,7459,2915,605,100,6,0,0,0,0,0,0,0,0,0,0,0
911,OBJEC_1064,0,0,0,0,0,2,11,184,1026,3746,9063,16247,21062,21399,15413,9762,5907,3709,2009,885,427,244,99,25,2,0,0,0,0,0,0,0
912,OBJEC_1065,0,0,0,0,0,0,19,148,915,3492,8201,15563,20304,22633,18967,12158,6074,1936,432,47,0,0,0,0,0,0,0,0,0,0,0,0
913,OBJEC_1066,0,0,0,0,0,2,49,442,2561,7482,14522,20414,20684,18821,13767,7796,3178,922,196,51,2,0,0,0,0,0,0,0,0,0,0,0
914,OBJEC_1067,0,0,0,0,0,4,12,122,792,3325,8910,17569,23967,25509,18170,8797,2732,593,216,85,19,14,18,29,6,0,0,0,0,0,0,0
915,OBJEC_1068,0,0,0,0,1,2,26,295,1563,5919,14335,23853,27109,21955,10885,3932,1094,225,28,0,0,0,0,0,0,0,0,0,0,0,0,0
916,OBJEC_1069,0,0,0,0,0,1,26,286,1882,6946,15913,25884,26985,21150,9231,2136,379,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0
917,OBJEC_1070,0,0,0,0,0,0,4,22,200,997,3417,7871,14052,19992,22525,20063,12347,6190,2572,675,212,78,5,0,0,0,0,0,0,0,0,0
918,OBJEC_1071,0,0,0,0,0,4,54,502,2546,7350,14846,24568,26165,20795,9789,3260,1068,233,37,5,0,0,0,0,0,0,0,0,0,0,0,0
919,OBJEC_1073,0,0,0,0,2,7,125,1040,5474,14266,22800,24744,17147,11115,6338,3653,2256,1173,670,308,98,6,0,0,0,0,0,0,0,0,0,0
920,OBJEC_1074,0,0,0,0,1,0,8,173,941,3358,8929,16907,23624,25140,17187,8652,3587,1677,775,213,49,1,0,0,0,0,0,0,0,0,0,0
921,OBJEC_1075,0,0,0,0,0,6,26,286,1321,4363,9096,14721,18473,21267,18673,12383,6667,2620,921,283,99,17,0,0,0,0,0,0,0,0,0,0
922,OBJEC_1076,0,0,0,0,0,1,12,194,1203,4844,11911,20454,25196,23813,14348,6475,1899,452,81,6,0,0,0,0,0,0,0,0,0,0,0,0
923,OBJEC_1078,0,0,0,0,0,4,80,748,3606,9782,16952,22668,19350,16069,10868,5407,2336,1440,841,538,272,138,78,39,6,0,0,0,0,0,0,0
924,OBJEC_1081,0,0,0,0,0,0,14,140,900,3586,8603,14431,17752,18312,14712,11266,8098,5528,3718,2293,1266,652,252,33,0,0,0,0,0,0,0,0
925,OBJEC_1082,0,0,0,0,1,3,45,420,2300,7929,17196,26653,26524,19104,8405,2198,355,61,17,8,3,0,0,0,0,0,0,0,0,0,0,0
926,OBJEC_1083,0,0,0,0,0,0,5,71,468,1951,5096,10966,17717,24956,24993,16779,6795,1170,212,28,2,7,6,0,0,0,0,0,0,0,0,0
927,OBJEC_1084,0,0,0,0,0,0,3,25,264,1119,3276,6816,11436,17156,20481,19991,15689,7940,3788,1874,905,318,118,23,0,0,0,0,0,0,0,0
928,OBJEC_1085,0,0,0,0,0,3,39,344,1819,6529,14963,23782,25836,21302,10915,3984,1154,189,29,1,0,0,0,0,0,0,0,0,0,0,0,0
929,OBJEC_1086,0,0,0,0,0,0,3,85,517,2113,5386,10234,14731,18559,18503,16596,12315,7014,3088,1079,425,184,50,7,0,0,0,0,0,0,0,0
930,OBJEC_1087,0,0,0,0,0,1,10,131,953,3803,9831,18098,23517,24700,17579,8426,2685,689,270,133,48,15,0,0,0,0,0,0,0,0,0,0
931,OBJEC_1088,0,0,0,0,0,1,4,35,266,1369,4419,9602,15661,21859,22345,17734,10535,4794,1931,725,194,78,4,0,0,0,0,0,0,0,0,0
932,OBJEC_1089,0,0,0,0,0,0,5,62,443,1733,4337,9533,14637,20905,22300,17150,10343,5420,2553,925,324,132,76,11,0,0,0,0,0,0,0,0
933,OBJEC_1091,0,0,0,0,1,4,16,120,678,2909,7795,14777,20583,23314,19384,12583,5647,2165,712,180,21,0,0,0,0,0,0,0,0,0,0,0
934,OBJEC_1092,0,0,0,0,0,1,60,491,2820,9177,18170,26562,25129,17830,7894,2462,556,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0
935,OBJEC_1093,0,0,0,0,0,0,11,147,931,3431,8505,15505,21726,24692,18732,10403,3932,1653,671,330,140,71,9,0,0,0,0,0,0,0,0,0
936,OBJEC_1094,0,0,0,0,0,0,1,24,156,733,2532,6192,11644,18592,23862,22144,15280,6492,2281,948,459,158,49,9,0,0,0,0,0,0,0,0
937,OBJEC_1095,0,0,0,0,0,18,168,1672,7246,15715,20972,19510,14221,13336,9959,5507,2011,574,210,76,23,4,0,0,0,0,0,0,0,0,0,0
938,OBJEC_1096,0,0,0,0,0,0,6,45,312,1249,3665,7930,13261,19480,22219,19457,13032,6384,2483,883,355,105,23,0,0,0,0,0,0,0,0,0
939,OBJEC_1097,0,0,0,0,0,0,6,71,448,1560,3936,7973,12655,17864,20972,18965,13584,7588,3508,1197,380,148,34,0,0,0,0,0,0,0,0,0
940,OBJEC_1098,0,0,0,0,0,1,8,107,701,2756,7138,13969,19742,23205,20484,13066,6755,2274,704,176,46,30,38,21,1,0,0,0,0,0,0,0
941,OBJEC_1099,0,0,0,0,0,0,1,14,104,470,1469,3429,6917,11878,17021,20486,19607,14228,8514,4135,1734,646,179,53,4,0,0,0,0,0,0,0
942,OBJEC_1100,0,0,0,0,1,1,16,162,1102,4314,10867,19654,23952,23710,16080,7376,2623,753,204,57,11,6,0,0,0,0,0,0,0,0,0,0
943,OBJEC_1101,0,0,0,0,0,0,10,41,227,1090,3677,8302,14648,21578,23622,19540,11040,4993,1875,687,175,48,3,0,0,0,0,0,0,0,0,0
944,OBJEC_1102,0,0,0,0,0,4,47,443,2615,8333,17605,26718,26165,18428,8189,1964,363,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,OBJEC_1103,0,0,0,0,0,1,7,83,503,2223,6358,12460,18397,23009,21001,14449,7719,3274,1181,421,95,33,8,0,0,0,0,0,0,0,0,0
946,OBJEC_1104,0,0,1,0,0,3,76,689,3475,9165,17094,23975,20195,15437,11252,6731,2639,431,57,2,0,0,0,0,0,0,0,0,0,0,0,0
947,OBJEC_1105,0,0,0,0,0,0,17,109,589,2319,6256,13226,20459,25896,23226,13482,4401,795,111,3,0,0,0,0,0,0,0,0,0,0,0,0
948,OBJEC_1106,0,0,0,0,0,2,12,201,1282,5143,12626,21562,24587,22412,13608,6520,2159,599,120,30,25,1,0,0,0,0,0,0,0,0,0,0
949,OBJEC_1107,0,0,0,0,1,6,96,819,4260,11167,19198,24190,20161,13638,8013,5138,2685,1136,500,148,64,2,0,0,0,0,0,0,0,0,0,0
950,OBJEC_1108,0,0,0,0,0,2,6,39,219,885,2707,6115,10408,15580,19335,20376,15097,9097,5220,2709,1291,785,361,335,244,75,3,0,0,0,0,0
951,OBJEC_1109,0,0,0,0,0,0,2,15,135,752,2361,5974,11305,17894,22421,22072,15391,7272,3321,1288,436,191,48,11,0,0,0,0,0,0,0,0
952,OBJEC_1111,0,0,0,0,0,2,8,148,875,2991,7518,13108,16430,19678,19534,15998,9347,3524,1070,405,180,70,3,0,0,0,0,0,0,0,0,0
953,OBJEC_1112,0,0,0,0,1,0,14,172,1136,3908,9441,17013,21398,21991,17515,11278,5423,1693,395,115,53,10,0,0,0,0,0,0,0,0,0,0
954,OBJEC_1113,0,0,0,0,0,0,27,208,1183,4076,9041,14830,18389,20737,20177,14446,5539,1748,632,175,14,0,0,0,0,0,0,0,0,0,0,0
955,OBJEC_1114,0,0,0,0,0,4,41,444,2359,7948,16804,25394,26256,19026,8913,2852,643,148,49,8,0,0,0,0,0,0,0,0,0,0,0,0
956,OBJEC_1115,0,0,0,0,0,1,11,191,1271,4923,11683,20069,24064,24386,16630,6659,1234,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0
957,OBJEC_1120,0,0,0,0,0,3,44,457,2581,8785,18677,26582,24663,17185,8436,2967,467,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0
958,OBJEC_1121,0,0,0,0,0,4,32,330,1805,6736,15710,25433,26908,20983,9538,2829,717,143,29,15,10,0,0,0,0,0,0,0,0,0,0,0
959,OBJEC_1122,0,0,0,0,0,1,17,230,1528,5130,11869,20313,24351,22276,14764,6877,2202,811,305,144,44,22,5,0,0,0,0,0,0,0,0,0
960,OBJEC_1123,0,0,0,0,0,1,37,409,1877,6097,12860,21554,24906,22360,13446,5575,1568,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0
961,OBJEC_1124,0,0,0,0,1,21,270,2335,9838,20500,26527,23558,14674,8958,3595,786,144,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
962,OBJEC_1125,0,0,0,0,0,4,19,133,784,3141,8488,16151,22373,24211,18349,10619,4428,1425,438,167,93,46,14,6,0,0,0,0,0,0,0,0
963,OBJEC_1127,0,0,0,1,4,8,39,85,169,492,1500,3271,6560,11789,18473,23208,19827,13345,7122,3490,1314,398,107,20,0,0,0,0,0,0,0,0
964,OBJEC_1128,0,0,0,0,0,1,22,245,1498,5100,11905,21611,26928,24488,12526,4892,1732,455,122,31,0,0,0,0,0,0,0,0,0,0,0,0
965,OBJEC_1131,0,0,0,0,1,2,22,239,1371,4848,10804,17411,19738,20061,16017,11058,5736,2357,845,295,80,4,0,0,0,0,0,0,0,0,0,0
966,OBJEC_1132,0,0,0,1,2,6,127,1099,4663,11409,19143,21430,18733,15519,9865,5309,2296,997,408,146,46,20,3,0,0,0,0,0,0,0,0,0
967,OBJEC_1133,0,0,0,0,0,2,52,417,2205,7229,15939,25460,27954,19250,7249,2543,1210,771,439,332,131,36,3,0,0,0,0,0,0,0,0,0
968,OBJEC_1134,0,0,0,0,0,0,10,122,780,3035,7796,14929,21561,26180,20713,10516,3494,1109,451,148,39,6,0,0,0,0,0,0,0,0,0,0
969,OBJEC_1135,0,0,0,0,2,2,10,117,726,2679,6502,13790,22101,24682,16543,10473,6826,3453,1615,686,372,238,72,0,0,0,0,0,0,0,0,0
970,OBJEC_1136,0,0,0,0,0,1,30,238,1515,5475,12780,21780,24427,22650,13920,6216,1960,389,94,74,7,0,0,0,0,0,0,0,0,0,0,0
971,OBJEC_1137,0,0,0,0,0,6,37,374,2055,7548,16380,25391,25497,19947,9693,3421,904,242,55,6,0,0,0,0,0,0,0,0,0,0,0,0
972,OBJEC_1138,0,0,0,0,0,1,16,191,1230,4678,11238,20740,27348,25736,12893,4934,1879,312,26,0,0,0,0,0,0,0,0,0,0,0,0,0
973,OBJEC_1140,0,0,0,0,0,2,7,51,278,1270,4057,9486,16104,23195,24641,18583,8941,3076,925,227,37,9,0,0,0,0,0,0,0,0,0,0
974,OBJEC_1141,0,0,0,0,0,2,37,300,1706,6001,13781,22540,25709,22465,12556,4626,955,173,38,0,0,0,0,0,0,0,0,0,0,0,0,0
975,OBJEC_1142,0,0,0,0,0,6,20,199,1361,5388,12604,21785,25984,23570,13646,5035,1263,263,65,25,8,0,0,0,0,0,0,0,0,0,0,0
976,OBJEC_1143,0,0,0,0,0,9,145,1205,5237,12315,19128,22795,19643,16988,8952,3343,860,206,56,7,0,0,0,0,0,0,0,0,0,0,0,0
977,OBJEC_1145,0,0,0,0,2,15,192,1195,5586,15291,26385,29954,19735,9335,2641,458,88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,OBJEC_1146,0,0,0,0,0,1,8,154,841,3182,8218,15311,21038,23639,19635,12139,4781,1401,400,117,24,0,0,0,0,0,0,0,0,0,0,0
979,OBJEC_1147,0,0,0,0,0,0,17,134,739,2916,7722,15518,22058,25785,20380,10699,3906,806,152,34,15,8,0,0,0,0,0,0,0,0,0,0
980,OBJEC_1150,0,0,0,0,1,5,49,483,2732,8772,18381,27389,26138,18230,6717,1748,421,150,6,0,0,0,0,0,0,0,0,0,0,0,0,0
981,OBJEC_1151,0,0,0,0,1,1,29,263,1711,6257,14499,23982,27326,22860,10837,3088,631,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,OBJEC_1152,0,0,0,0,2,13,155,1628,7349,18486,29357,30136,15818,6546,1567,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,OBJEC_1153,0,0,0,0,0,6,34,349,1847,5316,10404,15839,18278,19927,16325,11913,6983,2628,912,312,98,44,7,0,0,0,0,0,0,0,0,0
984,OBJEC_1154,0,0,0,0,0,2,12,118,606,2277,5768,11741,17947,23347,21114,14353,7977,3811,1405,497,187,54,6,0,0,0,0,0,0,0,0,0
985,OBJEC_1155,0,0,0,0,0,1,32,335,1866,6733,15105,23876,26467,20485,10753,4045,1070,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
