OID_,vh_raw,vv_raw,roughness_p5,roughness_p25,roughness_p75,roughness_p95,Point_ID,S1_pixel_ID,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
1786,0.0021274,0.0484900,0.0006858,0.0010603,0.0019994,0.0032467,1786,1640,0.9997883,61.6749992,1902.3027344,19.7388897,0.8040346,256.3944397
1787,0.0042948,0.0593366,0.0006169,0.0009122,0.0017273,0.0026968,1787,691,0.9995070,61.3333321,1881.8111572,14.3944445,0.7954063,130.8555603
1788,0.0030282,0.0505867,0.0006244,0.0009297,0.0017067,0.0026043,1788,2021,0.9996061,61.4666672,1889.7944336,15.2472219,0.8211614,146.7027740
1789,0.0025621,0.0514810,0.0006530,0.0009858,0.0018460,0.0029090,1789,2119,0.9997082,61.5472221,1894.5916748,16.6138897,0.8054779,177.8861084
1790,0.0042178,0.0464624,0.0006791,0.0010450,0.0019976,0.0033675,1790,393,0.9995070,61.6083336,1898.7027588,18.2305565,0.8159489,214.0861053
1791,0.0031274,0.0195222,0.0006823,0.0010484,0.0019586,0.0031707,1791,809,0.9998046,61.7111130,1904.5111084,24.3999996,0.8550879,402.8110962
1792,0.0033377,0.0209516,0.0006731,0.0010281,0.0019292,0.0031483,1792,374,0.9997972,61.6972237,1903.6639404,22.1861115,0.8259708,329.6860962
1793,0.0042598,0.0328626,0.0007074,0.0011082,0.0020812,0.0034851,1793,1857,0.9998118,61.7083321,1904.3249512,20.3666668,0.7953189,275.5777893
1794,0.0049513,0.0221170,0.0006728,0.0010322,0.0019415,0.0031794,1794,1067,0.9998164,61.7333336,1905.8666992,24.8777771,0.8478762,421.8055420
1795,0.0037557,0.0363891,0.0006562,0.0009972,0.0018852,0.0031528,1795,1866,0.9998119,61.7249985,1905.3582764,22.6250000,0.8142801,346.3250122
1796,0.0052832,0.0344902,0.0006760,0.0010422,0.0019466,0.0031714,1796,1146,0.9998266,61.7361107,1906.0194092,20.7777786,0.7800471,290.2388916
1797,0.0052401,0.0415434,0.0006900,0.0010795,0.0021022,0.0036482,1797,2086,0.9993721,61.5916672,1897.9250488,18.9027786,0.8129144,230.8361053
1798,0.0064245,0.0326314,0.0006807,0.0010394,0.0019374,0.0030914,1798,2140,0.9992195,61.5694427,1896.8806152,19.2749996,0.7923547,242.4138947
1799,0.0046755,0.0435628,0.0006618,0.0010297,0.0020698,0.0038684,1799,575,0.9991474,61.1805573,1873.3305664,13.6166668,0.7779132,118.5222244
1800,0.0035019,0.0257819,0.0006230,0.0009200,0.0017110,0.0024864,1800,256,0.9985707,60.7722206,1850.2110596,13.2916670,0.7615327,115.9138870
1801,0.0038379,0.0283355,0.0006002,0.0008782,0.0015730,0.0022587,1801,1582,0.9984012,60.5055542,1834.7667236,13.3527775,0.7497490,118.9583359
1802,0.0045550,0.0351812,0.0005994,0.0008798,0.0015702,0.0022845,1802,444,0.9978671,60.1472206,1814.1972656,13.7416668,0.7243218,130.7583313
1803,0.0024247,0.0365250,0.0006229,0.0009171,0.0016702,0.0024024,1803,1547,0.9976757,59.9249992,1801.0083008,14.5416670,0.7192069,151.0305481
1804,0.0054355,0.0425320,0.0006265,0.0009447,0.0018808,0.0032520,1804,1244,0.9993386,61.3916664,1885.7249756,14.3777781,0.8113583,131.3777771
1805,0.0049457,0.0316854,0.0006380,0.0009573,0.0018319,0.0030084,1805,879,0.9988282,61.0777779,1867.9000244,14.0361109,0.7938921,128.6138916
1806,0.0047539,0.0249722,0.0006171,0.0009089,0.0016765,0.0024937,1806,526,0.9986162,60.8499985,1854.7388916,14.0694447,0.7801763,131.3805542
1807,0.0048973,0.0269011,0.0006254,0.0009163,0.0016656,0.0025442,1807,1218,0.9980643,60.4888878,1833.9888916,14.2861109,0.7631280,139.2805481
1808,0.0036316,0.0310896,0.0006199,0.0009134,0.0016730,0.0025635,1808,770,0.9978338,60.2472229,1819.6805420,14.8361111,0.7594658,154.1361084
1809,0.0039357,0.0439540,0.0006291,0.0009461,0.0017558,0.0027395,1809,1733,0.9996892,61.5499992,1894.7944336,15.6305552,0.7997404,158.3361053
1810,0.0036496,0.0329972,0.0006631,0.0010309,0.0020227,0.0037193,1810,22,0.9993743,61.3388901,1882.5056152,15.2833338,0.7843733,155.3611145
1811,0.0039364,0.0372386,0.0006530,0.0009860,0.0018790,0.0031759,1811,1571,0.9992422,61.1805573,1873.2027588,15.2777777,0.7750750,157.3611145
1812,0.0041726,0.0409235,0.0006296,0.0009337,0.0017214,0.0025881,1812,214,0.9988328,60.8055573,1851.4499512,15.3222218,0.7689607,161.3722229
1813,0.0033221,0.0336783,0.0006294,0.0009365,0.0016823,0.0024526,1813,1511,0.9986371,60.5527763,1836.4305420,15.5861111,0.7745132,168.7583313
1814,0.0041444,0.0389652,0.0006568,0.0009982,0.0018579,0.0028966,1814,1560,0.9995511,61.6250000,1899.6528320,17.2138882,0.8181409,191.3416595
1815,0.0042972,0.0567564,0.0006452,0.0009742,0.0018416,0.0030919,1815,2434,0.9992688,61.4249992,1887.9694824,16.8805561,0.8022187,188.8027802
1816,0.0034500,0.0587652,0.0007107,0.0011422,0.0024304,0.0049826,1816,1870,0.9990879,61.2750015,1879.1694336,16.8472214,0.7937577,190.4583282
1817,0.0035723,0.0720557,0.0006992,0.0010835,0.0020398,0.0035000,1817,1799,0.9987341,60.8833351,1856.3277588,16.7361107,0.7936162,191.1083374
1818,0.0037648,0.0492734,0.0006604,0.0009943,0.0018285,0.0027992,1818,196,0.9985089,60.6166649,1840.5056152,16.5833340,0.8024166,189.4277802
1819,0.0026570,0.0329001,0.0006041,0.0008806,0.0015909,0.0021922,1819,1467,0.9975443,59.8638878,1797.4250488,16.4222221,0.7537590,199.1499939
1820,0.0048323,0.0236512,0.0006350,0.0009372,0.0017290,0.0027085,1820,171,0.9976016,60.1444435,1813.7055664,16.4138889,0.7711586,195.5138855
1821,0.0041466,0.0218724,0.0006389,0.0009498,0.0017082,0.0024462,1821,1023,0.9982936,60.4083328,1828.0805664,16.8083324,0.7701928,202.1138916
1822,0.0040714,0.0248658,0.0006460,0.0009732,0.0017757,0.0026893,1822,1164,0.9980917,60.4305573,1829.7138672,17.4500008,0.7848787,214.1944427
1823,0.0046174,0.0571958,0.0006932,0.0010735,0.0020349,0.0033200,1823,1320,0.9994149,61.6111107,1899.0500488,17.8916664,0.8187398,206.8083344
1824,0.0049933,0.0823534,0.0006863,0.0010524,0.0020035,0.0035358,1824,2203,0.9991151,61.3972206,1886.5860596,17.6555557,0.7998275,206.1000061
1825,0.0033547,0.0753769,0.0007304,0.0011750,0.0024582,0.0048491,1825,2012,0.9989250,61.2583351,1878.4638672,17.6277771,0.7929817,207.7111053
1826,0.0029480,0.0806827,0.0007446,0.0012044,0.0023982,0.0042184,1826,73,0.9985428,60.8527794,1854.8194580,17.4361115,0.7964228,206.2416687
1827,0.0038381,0.0744164,0.0007013,0.0010963,0.0020784,0.0036025,1827,1621,0.9983178,60.5944443,1839.5000000,17.0861111,0.8088812,199.0472260
1828,0.0053989,0.0417145,0.0006791,0.0010410,0.0019588,0.0032222,1828,280,0.9992594,61.5833321,1897.6666260,18.1805553,0.8027049,214.8361053
1829,0.0051725,0.0638046,0.0006875,0.0010699,0.0020480,0.0035046,1829,2162,0.9988935,61.3694458,1885.2972412,17.9138889,0.7897668,212.9250031
1830,0.0044534,0.0735643,0.0007540,0.0012373,0.0025403,0.0047069,1830,1723,0.9986947,61.2277794,1877.0056152,17.8277779,0.7886578,212.8722229
1831,0.0051514,0.0717893,0.0007502,0.0012197,0.0024873,0.0042797,1831,2323,0.9983149,60.8416672,1854.4971924,17.6027775,0.7950584,209.5583344
1832,0.0060656,0.0692226,0.0007347,0.0011699,0.0022877,0.0040729,1832,2441,0.9980799,60.5999985,1840.1944580,17.1583328,0.8000664,200.8305511
1833,0.0038532,0.0239322,0.0006669,0.0010151,0.0018603,0.0029294,1833,2336,0.9978604,60.3944435,1827.9166260,17.7805557,0.7783709,221.1527710
1834,0.0036754,0.0347844,0.0006662,0.0010181,0.0019196,0.0030505,1834,1635,0.9976259,60.4027786,1828.7750244,17.8888893,0.7684911,225.3333282
1835,0.0036717,0.0249850,0.0006633,0.0010111,0.0019093,0.0030967,1835,2236,0.9974524,59.8361130,1795.8360596,19.3333340,0.7664911,300.5833435
1836,0.0054084,0.0224179,0.0007152,0.0011375,0.0022460,0.0041288,1836,739,0.9974771,59.8888893,1799.0444336,23.0583324,0.8169450,425.2972107
1837,0.0058406,0.0219329,0.0006568,0.0009963,0.0018522,0.0028887,1837,2061,0.9975812,59.9555550,1802.9777832,27.5472221,0.8590720,578.8416748
1838,0.0056525,0.0216940,0.0007159,0.0011414,0.0023735,0.0043594,1838,1430,0.9979302,60.1305542,1813.0583496,32.1972237,0.8908492,738.0972290
1839,0.0069561,0.0184908,0.0006726,0.0010197,0.0019341,0.0032465,1839,2467,0.9975293,60.1027794,1811.2471924,19.2388897,0.7718537,296.0333252
1840,0.0076799,0.0218289,0.0007514,0.0012339,0.0025928,0.0047821,1840,680,0.9975470,60.1305542,1812.9416504,22.8555565,0.8163773,417.5833435
1841,0.0060602,0.0199142,0.0006572,0.0010101,0.0019258,0.0032641,1841,1671,0.9976065,60.1666679,1815.0777588,27.2277775,0.8590695,566.8277588
1842,0.0048076,0.0242146,0.0007278,0.0011683,0.0023341,0.0040026,1842,241,0.9978593,60.2833328,1821.8166504,31.6138897,0.8885176,716.5805664
1843,0.0053758,0.0185768,0.0006437,0.0009746,0.0018195,0.0028080,1843,246,0.9982002,60.3444443,1824.2833252,19.2777786,0.7559118,293.9055481
1844,0.0058150,0.0222657,0.0007332,0.0011925,0.0024113,0.0043100,1844,2182,0.9982137,60.3666649,1825.6389160,22.6333332,0.8037238,408.1833191
1845,0.0039620,0.0206058,0.0006369,0.0009499,0.0017602,0.0026527,1845,297,0.9982222,60.3805542,1826.4860840,26.7138882,0.8460230,550.0639038
1846,0.0038162,0.0245299,0.0007302,0.0011659,0.0023515,0.0043496,1846,1329,0.9982955,60.4416656,1830.1472168,30.8888893,0.8772441,692.5666504
1847,0.0033422,0.0241851,0.0006662,0.0010167,0.0019093,0.0030720,1847,2474,0.9979803,60.3527794,1825.0860596,19.4222221,0.7371887,294.4444580
1848,0.0028286,0.0298589,0.0007877,0.0013107,0.0027656,0.0046618,1848,1744,0.9979889,60.3666649,1825.9333496,22.4388885,0.7872305,400.4333191
1849,0.0020663,0.0240697,0.0006863,0.0010531,0.0019690,0.0032890,1849,1428,0.9981944,60.4249992,1829.1805420,26.2027779,0.8323550,535.1749878
1850,0.0030828,0.0179623,0.0008172,0.0013897,0.0032704,0.0058011,1850,642,0.9982213,60.4694443,1831.8917236,30.1000004,0.8637004,670.1333618
1851,0.0029580,0.0228010,0.0006765,0.0010500,0.0019906,0.0034264,1851,2174,0.9977483,60.3166656,1823.2889404,19.4944439,0.7223888,294.6166687
1852,0.0022882,0.0285486,0.0007694,0.0012549,0.0025588,0.0043005,1852,1606,0.9977534,60.3250008,1823.7972412,22.3194447,0.7755148,397.5639038
1853,0.0030428,0.0196849,0.0006805,0.0010361,0.0019077,0.0030712,1853,648,0.9980711,60.4166679,1828.9111328,25.8833332,0.8229651,528.7722168
1854,0.0027339,0.0150737,0.0007643,0.0012601,0.0026852,0.0048825,1854,357,0.9980949,60.4555550,1831.2833252,29.6444435,0.8560137,660.0166626
1855,0.0025738,0.0225663,0.0006685,0.0010386,0.0019908,0.0035219,1855,1623,0.9975168,60.3305550,1824.4860840,19.5333328,0.7148442,297.0111084
1856,0.0031150,0.0167388,0.0007487,0.0012269,0.0025682,0.0046765,1856,1804,0.9975221,60.3388901,1824.9943848,22.3444443,0.7780103,400.8444519
1857,0.0040792,0.0133775,0.0006735,0.0010372,0.0020155,0.0036663,1857,451,0.9979386,60.4527779,1831.3083496,25.7999992,0.8250079,530.0555420
1858,0.0041804,0.0259263,0.0007990,0.0013458,0.0030258,0.0054276,1858,1094,0.9979625,60.4916649,1833.6805420,29.4833336,0.8562681,658.6722412
1859,0.0039809,0.0306853,0.0006766,0.0010410,0.0019603,0.0032546,1859,1492,0.9998223,61.7444458,1906.5444336,25.1888885,0.8404361,441.2722168
1860,0.0026639,0.0605076,0.0006791,0.0010524,0.0020107,0.0034318,1860,2349,0.9998178,61.7361107,1906.0361328,22.8861103,0.8039598,363.0916748
1861,0.0034069,0.0445883,0.0006804,0.0010607,0.0020475,0.0035365,1861,1259,0.9998354,61.7527771,1907.0361328,20.9666672,0.7670170,302.8833313
1862,0.0019227,0.0515495,0.0006813,0.0010433,0.0019346,0.0030843,1862,1708,0.9998325,61.7472229,1906.6972656,23.3055553,0.7892798,387.5333252
1863,0.0028324,0.0474136,0.0006611,0.0010033,0.0019079,0.0032364,1863,845,0.9998442,61.7583351,1907.3638916,21.2583332,0.7478361,321.8916626
1864,0.0027822,0.0394171,0.0006750,0.0010332,0.0019137,0.0030290,1864,923,0.9998530,61.7861099,1909.0527344,24.4666672,0.7929741,427.9389038
1865,0.0051263,0.0439814,0.0006692,0.0010101,0.0018745,0.0029400,1865,238,0.9998647,61.7972221,1909.7194824,22.3611107,0.7531192,357.5499878
1866,0.0031815,0.0422095,0.0006834,0.0010470,0.0019529,0.0031174,1866,2219,0.9998720,61.8055573,1910.2110596,25.4388885,0.8003564,467.6111145
1867,0.0043379,0.0410132,0.0006863,0.0010673,0.0020533,0.0035924,1867,1255,0.9998545,61.7888870,1909.2110596,23.2555561,0.7595481,392.4555664
1868,0.0071292,0.0309585,0.0006687,0.0010149,0.0019064,0.0030433,1868,2270,0.9991224,61.5527763,1896.0305176,19.4083328,0.7731676,251.5194397
1869,0.0062057,0.0432283,0.0006252,0.0009390,0.0017193,0.0026347,1869,822,0.9991314,61.5583344,1896.3582764,19.5777779,0.7426040,266.4722290
1870,0.0053069,0.0420949,0.0006271,0.0009368,0.0017859,0.0029081,1870,354,0.9991468,61.5861130,1898.0361328,20.5083332,0.7368095,296.0361023
1871,0.0035251,0.0463895,0.0006676,0.0010286,0.0020140,0.0036008,1871,2132,0.9991183,61.5611115,1896.5278320,21.2805557,0.7393262,325.1083374
1872,0.0026238,0.0308915,0.0006567,0.0010033,0.0019021,0.0030825,1872,924,0.9999085,61.8527794,1913.0638428,26.0333328,0.8099144,488.4055481
1873,0.0028290,0.0388138,0.0006744,0.0010337,0.0019489,0.0032234,1873,2238,0.9998866,61.8277779,1911.5555420,23.8638897,0.7722431,412.8305664
1874,0.0018793,0.0255837,0.0006858,0.0010642,0.0021044,0.0044962,1874,1080,0.9999275,61.8833351,1914.9111328,25.5416660,0.7974551,475.9027710
1875,0.0015994,0.0298333,0.0007047,0.0010990,0.0020580,0.0033813,1875,136,0.9998940,61.8472214,1912.7360840,23.5055561,0.7642111,405.4944458
1876,0.0024772,0.0592815,0.0006491,0.0009841,0.0019093,0.0032058,1876,1179,0.9991437,61.5805550,1897.6861572,21.8222218,0.7499797,342.6166687
1877,0.0016809,0.0692056,0.0006344,0.0009599,0.0018423,0.0030155,1877,530,0.9991395,61.5888901,1898.1999512,21.4527779,0.7401994,336.7861023
1878,0.0094502,0.0272435,0.0006711,0.0010388,0.0020091,0.0033918,1878,486,0.9991459,61.5527763,1895.9860840,18.1944447,0.7856601,219.6666718
1879,0.0072261,0.0452090,0.0006583,0.0010079,0.0019066,0.0031058,1879,2438,0.9987348,61.3388901,1883.6888428,17.8583336,0.7823931,215.1305542
1880,0.0056889,0.0844729,0.0007024,0.0011303,0.0022660,0.0040436,1880,212,0.9985233,61.1972237,1875.4083252,17.7250004,0.7818151,213.9750061
1881,0.0062339,0.0661120,0.0006752,0.0010375,0.0019795,0.0033006,1881,1592,0.9981408,60.8305550,1854.0805664,17.5583324,0.7870023,210.8916626
1882,0.0059418,0.0429468,0.0006649,0.0010180,0.0019391,0.0031461,1882,737,0.9979059,60.6111107,1841.1333008,17.2111111,0.7888285,204.3888855
1883,0.0114643,0.0300447,0.0006357,0.0009376,0.0017132,0.0026070,1883,112,0.9990365,61.5194435,1894.1193848,18.0833340,0.7500675,226.3277740
1884,0.0091299,0.0469824,0.0006453,0.0009712,0.0018279,0.0029113,1884,2253,0.9986384,61.3250008,1882.9916992,17.5027771,0.7602938,214.4638824
1885,0.0069143,0.1153316,0.0006674,0.0010185,0.0019049,0.0030415,1885,730,0.9983753,61.1666679,1873.8166504,17.2000008,0.7655698,209.1833344
1886,0.0039603,0.0676254,0.0006501,0.0009842,0.0018401,0.0029107,1886,1048,0.9979942,60.8305550,1854.3249512,17.0722218,0.7743114,205.3222198
1887,0.0032689,0.0311464,0.0006289,0.0009295,0.0016873,0.0024796,1887,1505,0.9977634,60.6388893,1843.0666504,16.8444443,0.7738691,201.0388947
1888,0.0086744,0.0378969,0.0006460,0.0009797,0.0018910,0.0031578,1888,236,0.9989537,61.4972229,1892.9305420,18.6749992,0.7320650,245.4472198
1889,0.0098105,0.0623112,0.0006511,0.0009765,0.0017875,0.0027440,1889,1779,0.9985546,61.2972221,1881.4638672,17.7333336,0.7411925,223.6111145
1890,0.0082425,0.1055386,0.0006428,0.0009719,0.0018061,0.0028149,1890,1257,0.9982013,61.1027794,1870.2138672,17.1583328,0.7511367,213.2250061
1891,0.0051890,0.0531940,0.0006454,0.0009526,0.0017463,0.0026673,1891,1701,0.9977860,60.7638893,1850.5916748,16.9750004,0.7641281,207.8694458
1892,0.0054608,0.0104272,0.0006272,0.0009297,0.0016843,0.0024918,1892,43,0.9975849,60.6083336,1841.4694824,16.8777771,0.7594167,206.4888916
1893,0.0042195,0.0553538,0.0006579,0.0010086,0.0019474,0.0033163,1893,2294,0.9988815,61.4055557,1887.5111084,19.2166672,0.7239347,265.8388977
1894,0.0057074,0.0735185,0.0006394,0.0009625,0.0017736,0.0027453,1894,1491,0.9984685,61.1944427,1875.3944092,18.0138893,0.7259020,235.0638885
1895,0.0059407,0.0755008,0.0006354,0.0009534,0.0017442,0.0026803,1895,446,0.9980993,60.9861107,1863.3305664,17.2527771,0.7368142,220.0916595
1896,0.0060100,0.0404390,0.0006490,0.0009706,0.0017757,0.0027226,1896,60,0.9977242,60.6777763,1845.4721680,17.1083336,0.7579889,213.7527771
1897,0.0053103,0.0125100,0.0006515,0.0009904,0.0018311,0.0028037,1897,1698,0.9975379,60.5472221,1837.8416748,17.1666660,0.7487516,215.8333282
1898,0.0034457,0.0362378,0.0006395,0.0009488,0.0017225,0.0025511,1898,616,0.9974510,60.4138870,1829.7138672,17.9972229,0.7560646,232.3361053
1899,0.0023854,0.0291579,0.0006104,0.0009000,0.0016296,0.0023451,1899,1500,0.9973212,60.4527779,1832.3138428,17.7833328,0.7487990,233.6111145
1900,0.0037412,0.0257597,0.0006274,0.0009341,0.0017183,0.0025636,1900,1928,0.9971227,60.4166679,1830.4055176,17.9500008,0.7349545,244.4444427
1901,0.0036179,0.0274785,0.0006771,0.0010358,0.0019315,0.0031437,1901,12,0.9971136,60.3694458,1827.5694580,18.5777779,0.7312213,263.7444458
1902,0.0028989,0.0899511,0.0006542,0.0010083,0.0019613,0.0034087,1902,796,0.9988368,61.3888893,1886.5888672,19.6138897,0.7273090,278.7138977
1903,0.0037306,0.1041735,0.0006408,0.0009745,0.0018421,0.0029749,1903,198,0.9984135,61.1611099,1873.4666748,18.1388893,0.7221385,239.7277832
1904,0.0036864,0.0882117,0.0006350,0.0009539,0.0017756,0.0027551,1904,1516,0.9980611,60.9472237,1861.0250244,17.1388893,0.7325013,219.4611053
1905,0.0038542,0.0496743,0.0006440,0.0009678,0.0017607,0.0026546,1905,414,0.9977275,60.6638870,1844.5472412,16.9361115,0.7512079,212.1472168
1906,0.0029347,0.0214810,0.0006581,0.0009858,0.0018155,0.0027442,1906,410,0.9975912,60.5750008,1839.3027344,17.2388897,0.7347150,219.8055573
1907,0.0028392,0.1198457,0.0006311,0.0009559,0.0018938,0.0034166,1907,993,0.9988052,61.3694458,1885.4305420,19.1944447,0.7146969,272.1666565
1908,0.0058914,0.1322249,0.0006337,0.0009553,0.0018555,0.0032413,1908,557,0.9983679,61.1388893,1872.1555176,17.4944439,0.7039586,227.6333313
1909,0.0051982,0.1063207,0.0006414,0.0009719,0.0018260,0.0029319,1909,1820,0.9980302,60.9305573,1860.0083008,16.3194447,0.7142876,204.1972198
1910,0.0040584,0.0627525,0.0006227,0.0009153,0.0016446,0.0024097,1910,2262,0.9977641,60.7138901,1847.3249512,16.0694447,0.7318289,196.0916595
1911,0.0029504,0.0286471,0.0006629,0.0010045,0.0018488,0.0028044,1911,179,0.9976555,60.6500015,1843.5666504,16.6000004,0.7106493,209.3000031
1912,0.0026704,0.0265747,0.0006370,0.0009589,0.0017758,0.0027606,1912,577,0.9972189,60.4111099,1829.8000488,19.0166664,0.7199156,279.2611084
1913,0.0026065,0.0199548,0.0006643,0.0010208,0.0019442,0.0032533,1913,762,0.9973996,60.5250015,1836.2694092,18.7083340,0.6999394,279.7861023
1914,0.0022050,0.0248330,0.0006387,0.0009626,0.0018238,0.0030428,1914,954,0.9973469,60.3499985,1825.9333496,19.7027779,0.7153861,305.4527893
1915,0.0029300,0.0135539,0.0007369,0.0012095,0.0025437,0.0046458,1915,1973,0.9973469,60.3499985,1825.9333496,22.4527779,0.7790962,409.4416809
1916,0.0034800,0.0126834,0.0006876,0.0010903,0.0022313,0.0040779,1916,1693,0.9978195,60.4805565,1833.1805420,25.7944450,0.8247071,535.8333130
1917,0.0030168,0.0288395,0.0007785,0.0012935,0.0028675,0.0052135,1917,105,0.9978547,60.5277786,1836.0500488,29.3944435,0.8546582,660.2444458
1918,0.0015875,0.0249162,0.0006509,0.0009903,0.0018888,0.0032204,1918,585,0.9972236,60.3944435,1828.8666992,19.6499996,0.7238759,310.7500000
1919,0.0024199,0.0199362,0.0006839,0.0010690,0.0021165,0.0037789,1919,1185,0.9972236,60.3944435,1828.8666992,22.4222221,0.7892014,416.6166687
1920,0.0028951,0.0133959,0.0007053,0.0011203,0.0021791,0.0038737,1920,744,0.9976925,60.5194435,1835.7750244,25.6388893,0.8304815,538.6500244
1921,0.0027037,0.0242047,0.0007993,0.0013300,0.0030002,0.0054148,1921,1220,0.9978001,60.5861130,1839.7194824,29.2055550,0.8581365,659.7111206
1922,0.0011089,0.0228479,0.0006705,0.0010394,0.0020375,0.0037198,1922,1088,0.9970534,60.3750000,1827.9416504,19.9249992,0.7271749,325.3305664
1923,0.0022917,0.0330082,0.0006635,0.0010185,0.0020364,0.0038028,1923,1886,0.9970534,60.3750000,1827.9416504,22.6833324,0.7928702,433.5444336
1924,0.0029539,0.0220225,0.0006533,0.0009932,0.0018892,0.0031826,1924,1583,0.9975268,60.5055542,1835.1888428,25.7583332,0.8311374,552.1416626
1925,0.0014270,0.0362946,0.0007858,0.0013189,0.0029380,0.0051889,1925,605,0.9977135,60.5972214,1840.5416260,29.2166672,0.8555764,668.7888794
1926,0.0020672,0.0245765,0.0007394,0.0011967,0.0024722,0.0043560,1926,1835,0.9970576,60.3388901,1825.7722168,20.7361107,0.7346374,351.1860962
1927,0.0023077,0.0278014,0.0007099,0.0011151,0.0021508,0.0037098,1927,351,0.9970708,60.3499985,1826.4388428,23.5833340,0.7994512,465.6944580
1928,0.0037992,0.0253900,0.0007236,0.0011523,0.0023604,0.0044450,1928,926,0.9975574,60.4916649,1834.3527832,26.5750008,0.8327410,583.8750000
1929,0.0059743,0.0438852,0.0007655,0.0012581,0.0027394,0.0051740,1929,674,0.9977694,60.6194458,1841.8249512,29.9166660,0.8537908,697.9722290
1930,0.0031117,0.0262194,0.0007398,0.0011936,0.0025110,0.0044649,1930,1683,0.9972135,60.4027786,1829.2916260,21.4333324,0.7372730,375.2944336
1931,0.0033657,0.0186501,0.0006853,0.0010667,0.0020420,0.0035071,1931,1952,0.9972303,60.4194450,1830.2972412,24.4333324,0.8032919,496.1666565
1932,0.0045084,0.0230232,0.0006863,0.0010659,0.0021307,0.0039603,1932,217,0.9977204,60.5694427,1838.7194824,27.3055553,0.8311447,612.1611328
1933,0.0088739,0.0708301,0.0007216,0.0011428,0.0022986,0.0041129,1933,1924,0.9979563,60.7138901,1847.1528320,30.4805565,0.8495306,722.2027588
1934,0.0033918,0.0289779,0.0007230,0.0011668,0.0023957,0.0043081,1934,942,0.9973961,60.5194435,1835.9305420,21.3972225,0.7312565,383.5027771
1935,0.0043171,0.0287963,0.0006875,0.0010599,0.0020542,0.0035228,1935,1631,0.9974192,60.5416679,1837.2694092,24.6388893,0.8022714,512.1777954
1936,0.0043376,0.0356686,0.0007324,0.0011775,0.0024546,0.0044275,1936,1791,0.9979129,60.6972237,1846.0250244,27.5888882,0.8324909,628.6889038
1937,0.0080317,0.0953309,0.0007195,0.0011351,0.0022369,0.0038348,1937,422,0.9981661,60.8583336,1855.4583740,30.6611118,0.8490779,733.8222046
1938,0.0025017,0.0257770,0.0006841,0.0010727,0.0020857,0.0035142,1938,1614,0.9999275,61.8833351,1914.9111328,24.5972214,0.7872626,448.6361084
1939,0.0011217,0.0207151,0.0006946,0.0010754,0.0020263,0.0033716,1939,361,0.9998910,61.8416672,1912.3972168,22.5861111,0.7529569,381.1638794
1940,0.0059010,0.0248449,0.0006983,0.0011169,0.0022695,0.0041581,1940,984,0.9985371,61.5777779,1898.8277588,23.7000008,0.7968162,418.0944519
1941,0.0024685,0.0314913,0.0007323,0.0011813,0.0023485,0.0042055,1941,1520,0.9984986,61.5361099,1896.3138428,21.7638893,0.7645452,354.8805542
1942,0.0080989,0.0349509,0.0007030,0.0011358,0.0024972,0.0051723,1942,1223,0.9985065,61.5499992,1897.1611328,22.9305553,0.8062086,393.3638916
1943,0.0045138,0.0556118,0.0007042,0.0011125,0.0021973,0.0036772,1943,686,0.9984679,61.5083351,1894.6472168,20.9972229,0.7785486,331.1361084
1944,0.0062008,0.0435371,0.0007740,0.0013214,0.0032586,0.0071909,1944,419,0.9975755,61.3583336,1887.0194092,22.9611111,0.8067684,390.8666687
1945,0.0043637,0.0695195,0.0007257,0.0011638,0.0023549,0.0044161,1945,2097,0.9975355,61.3166656,1884.5056152,20.9361115,0.7795925,327.0583191
1946,0.0015192,0.0424525,0.0006555,0.0009925,0.0018614,0.0029064,1946,1722,0.9993216,61.6222229,1899.9222412,20.4722214,0.7196956,314.6777649
1947,0.0022940,0.0402076,0.0006574,0.0009989,0.0018611,0.0029518,1947,346,0.9980182,61.3416672,1885.1972656,19.6638889,0.7228060,292.6250000
1948,0.0024155,0.0613513,0.0006568,0.0009928,0.0018237,0.0027742,1948,442,0.9982120,61.3611107,1885.9943848,18.9111118,0.7350749,272.0055542
1949,0.0041505,0.0743444,0.0006542,0.0009962,0.0018731,0.0030449,1949,1106,0.9973723,61.1805573,1876.3806152,18.7999992,0.7350729,268.0610962
1950,0.0034158,0.0407931,0.0007921,0.0013446,0.0031268,0.0062605,1950,506,0.9975668,61.3583336,1887.0361328,23.2999992,0.8106332,389.6611023
1951,0.0025138,0.0643794,0.0007340,0.0012023,0.0026928,0.0056123,1951,1522,0.9975266,61.3166656,1884.5222168,21.2749996,0.7856907,328.3805542
1952,0.0037864,0.0278576,0.0006803,0.0010544,0.0020896,0.0040139,1952,1949,0.9975722,61.3722229,1887.8833008,23.2722225,0.8118374,374.1444397
1953,0.0025724,0.0295381,0.0007219,0.0011665,0.0025733,0.0051531,1953,1237,0.9975288,61.3250008,1885.0305176,21.3944435,0.7955645,319.1444397
1954,0.0047108,0.0708643,0.0006680,0.0010427,0.0021294,0.0038566,1954,1543,0.9973443,61.1638870,1875.4139404,19.1361103,0.7439556,270.7972107
1955,0.0030663,0.0432755,0.0006389,0.0009738,0.0018902,0.0031722,1955,189,0.9973074,61.1472206,1874.4638672,19.4555550,0.7656868,268.1833191
