OID_,vh_raw,vv_raw,roughness_p5,roughness_p25,roughness_p75,roughness_p95,Point_ID,S1_pixel_ID,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
1051,0.0037647,0.0333367,0.0009126,0.0016758,0.0039719,0.0077101,1051,542,1.0000000,62.0000000,1922.0000000,34.6472206,0.8469193,776.8416748
1052,0.0055077,0.0587051,0.0010054,0.0018767,0.0045484,0.0086813,1052,1237,1.0000000,62.0000000,1922.0000000,34.8777771,0.8346424,792.2222290
1053,0.0042091,0.0572545,0.0010058,0.0018458,0.0043132,0.0077215,1053,397,1.0000000,62.0000000,1922.0000000,37.0166664,0.8659936,884.3277588
1054,0.0028669,0.0474636,0.0009274,0.0017225,0.0040683,0.0072568,1054,1531,1.0000000,62.0000000,1922.0000000,40.3583336,0.8967382,1024.2305908
1055,0.0051163,0.0634997,0.0008245,0.0015622,0.0039478,0.0076754,1055,1562,1.0000000,62.0000000,1922.0000000,43.8250008,0.9157020,1168.4416504
1056,0.0036448,0.0402183,0.0008520,0.0015247,0.0034608,0.0062230,1056,268,1.0000000,62.0000000,1922.0000000,31.8083324,0.8143260,659.7138672
1057,0.0049359,0.0496393,0.0009370,0.0017252,0.0040338,0.0071870,1057,2,1.0000000,62.0000000,1922.0000000,32.2055550,0.8040979,683.2777710
1058,0.0031152,0.0451891,0.0010105,0.0018416,0.0041645,0.0068474,1058,312,1.0000000,62.0000000,1922.0000000,34.6444435,0.8458604,789.1833496
1059,0.0024552,0.0518190,0.0008705,0.0016136,0.0039715,0.0073888,1059,245,1.0000000,62.0000000,1922.0000000,38.3333321,0.8833446,943.8055420
1060,0.0034150,0.0754467,0.0008838,0.0017582,0.0052929,0.0109735,1060,1485,1.0000000,62.0000000,1922.0000000,42.1749992,0.9072945,1102.3861084
1061,0.0048854,0.0554105,0.0008524,0.0015387,0.0036231,0.0076215,1061,967,1.0000000,62.0000000,1922.0000000,29.9527779,0.8037946,579.4805298
1062,0.0054966,0.0344315,0.0009500,0.0017457,0.0041198,0.0073640,1062,789,1.0000000,62.0000000,1922.0000000,30.4972229,0.7954625,610.7138672
1063,0.0021234,0.0373190,0.0008526,0.0015401,0.0034535,0.0057173,1063,33,1.0000000,62.0000000,1922.0000000,33.2277794,0.8442600,729.7777710
1064,0.0017116,0.0529477,0.0008608,0.0015880,0.0037242,0.0065609,1064,1141,1.0000000,62.0000000,1922.0000000,37.1250000,0.8828669,892.5028076
1065,0.0028610,0.0752118,0.0007774,0.0014971,0.0042545,0.0087105,1065,1066,1.0000000,62.0000000,1922.0000000,41.1972237,0.9074618,1060.8527832
1066,0.0030055,0.0549835,0.0008663,0.0015668,0.0036937,0.0069584,1066,115,1.0000000,62.0000000,1922.0000000,29.3222218,0.8135918,545.7555542
1067,0.0032247,0.0224951,0.0009144,0.0016463,0.0037549,0.0064551,1067,36,1.0000000,62.0000000,1922.0000000,30.0750008,0.8091772,587.3250122
1068,0.0022677,0.0316634,0.0008577,0.0015571,0.0034926,0.0058544,1068,1151,1.0000000,62.0000000,1922.0000000,32.9527779,0.8570172,713.3527832
1069,0.0019831,0.0418342,0.0008919,0.0016912,0.0041407,0.0073849,1069,1164,1.0000000,62.0000000,1922.0000000,36.8694458,0.8901454,878.9138794
1070,0.0031514,0.0557363,0.0007251,0.0013546,0.0037115,0.0073248,1070,1584,1.0000000,62.0000000,1922.0000000,40.8888893,0.9139217,1045.1722412
1071,0.0016121,0.0349290,0.0009778,0.0018354,0.0045714,0.0088010,1071,459,1.0000000,62.0000000,1922.0000000,29.2138882,0.8206993,539.1472168
1072,0.0027418,0.0190350,0.0009371,0.0017182,0.0040400,0.0074052,1072,807,1.0000000,62.0000000,1922.0000000,30.2305565,0.8211484,593.0583496
1073,0.0040915,0.0278580,0.0009344,0.0017319,0.0040004,0.0068141,1073,811,1.0000000,62.0000000,1922.0000000,33.2916679,0.8660427,727.4083252
1074,0.0039134,0.0354117,0.0011171,0.0022496,0.0060903,0.0125360,1074,1450,1.0000000,62.0000000,1922.0000000,37.1361122,0.8963385,891.0139160
1075,0.0037286,0.0387714,0.0007502,0.0013711,0.0037828,0.0105550,1075,1005,1.0000000,62.0000000,1922.0000000,41.0250015,0.9192724,1052.0638428
1076,0.0442737,0.1406883,0.0012389,0.0024996,0.0054939,0.0094619,1076,1469,1.0000000,62.0000000,1922.0000000,54.4249992,0.9569759,1559.0083008
1077,0.0397626,0.1734732,0.0011035,0.0022173,0.0056126,0.0111992,1077,663,1.0000000,62.0000000,1922.0000000,53.2555542,0.9532047,1512.9721680
1078,0.0431570,0.1136884,0.0011010,0.0021591,0.0055288,0.0184347,1078,157,0.9999956,61.9916649,1921.4916992,51.8527794,0.9583815,1454.0139160
1079,0.0451562,0.1588694,0.0012237,0.0024405,0.0057541,0.0102388,1079,582,1.0000000,62.0000000,1922.0000000,54.0194435,0.9560076,1536.6916504
1080,0.0604930,0.2388814,0.0011665,0.0023567,0.0059188,0.0115707,1080,213,1.0000000,62.0000000,1922.0000000,53.7111130,0.9563761,1517.7722168
1081,0.1280711,0.3671184,0.0010414,0.0021396,0.0056977,0.0113419,1081,112,0.9999928,61.9861107,1921.1528320,52.0611115,0.9537582,1448.6666260
1082,0.1255639,0.2435263,0.0010211,0.0020042,0.0051172,0.0103975,1082,744,0.9999855,61.9722214,1920.3055420,50.1916656,0.9517552,1373.2639160
1083,0.0557076,0.1415529,0.0011067,0.0021499,0.0050333,0.0088577,1083,895,1.0000000,62.0000000,1922.0000000,53.4361115,0.9560817,1505.2583008
1084,0.1039113,0.1844411,0.0013273,0.0026855,0.0065876,0.0121571,1084,825,0.9999928,61.9861107,1921.1528320,51.7361107,0.9531466,1433.4916992
1085,0.0788165,0.1257358,0.0008959,0.0016658,0.0039476,0.0076197,1085,560,0.9999855,61.9722214,1920.3055420,49.7999992,0.9473969,1355.9610596
1086,0.0103818,0.1035357,0.0017580,0.0037406,0.0099263,0.0205124,1086,911,1.0000000,62.0000000,1922.0000000,54.2638893,0.9660754,1533.7138672
1087,0.0437761,0.0907330,0.0010549,0.0021113,0.0050635,0.0088409,1087,1333,1.0000000,62.0000000,1922.0000000,53.0166664,0.9551347,1486.3000488
1088,0.0699059,0.0674951,0.0010310,0.0020746,0.0056910,0.0140334,1088,197,0.9999928,61.9861107,1921.1528320,51.2555542,0.9527700,1410.9444580
1089,0.0458123,0.0507909,0.0009368,0.0017940,0.0043719,0.0095207,1089,707,0.9999855,61.9722214,1920.3055420,49.3194427,0.9461442,1332.7249756
1090,0.0252327,0.0607258,0.0009813,0.0018324,0.0045825,0.0090262,1090,965,0.9999956,61.9916649,1921.4916992,48.6194458,0.9545915,1326.1694336
1091,0.0087596,0.0596532,0.0009517,0.0017087,0.0038787,0.0067247,1091,1214,0.9999928,61.9861107,1921.1528320,44.8027763,0.9449294,1171.4749756
1092,0.0050792,0.0610983,0.0009728,0.0017906,0.0040969,0.0072773,1092,1171,0.9999928,61.9861107,1921.1528320,40.8694458,0.9306953,1005.6638794
1093,0.0046223,0.0541494,0.0009094,0.0016836,0.0039578,0.0072768,1093,336,0.9999928,61.9861107,1921.1528320,36.5333328,0.9103201,829.9888916
1094,0.0055149,0.0402463,0.0008938,0.0016289,0.0037350,0.0066101,1094,1276,0.9999928,61.9861107,1921.1528320,32.5222206,0.8787567,663.8166504
1095,0.0337379,0.0483651,0.0008791,0.0015814,0.0035779,0.0065000,1095,1020,0.9999884,61.9777794,1920.6444092,48.1638870,0.9534327,1301.1639404
1096,0.0102696,0.0614520,0.0009111,0.0016988,0.0040834,0.0077652,1096,1059,0.9999855,61.9722214,1920.3055420,44.6333351,0.9435336,1159.1944580
1097,0.0053365,0.0629651,0.0008983,0.0016590,0.0040306,0.0074349,1097,739,0.9999855,61.9722214,1920.3055420,40.7444458,0.9292948,995.6833496
1098,0.0052709,0.0550104,0.0008791,0.0016007,0.0037154,0.0067091,1098,943,0.9999855,61.9722214,1920.3055420,36.4805565,0.9066628,822.8527832
1099,0.0060636,0.0399801,0.0008762,0.0016130,0.0038060,0.0072473,1099,847,0.9999855,61.9722214,1920.3055420,32.5333328,0.8755364,657.7111206
1100,0.0457707,0.0495625,0.0008942,0.0016579,0.0039225,0.0079249,1100,192,0.9999855,61.9722214,1920.3055420,47.8055573,0.9505308,1283.7388916
1101,0.0080362,0.0482687,0.0008414,0.0015380,0.0035644,0.0070846,1101,202,0.9999812,61.9638901,1919.7972412,44.5472221,0.9397641,1152.5527344
1102,0.0041719,0.0564320,0.0008896,0.0016350,0.0040709,0.0077739,1102,198,0.9999812,61.9638901,1919.7972412,40.8027763,0.9246997,995.1638794
1103,0.0048426,0.0468199,0.0009100,0.0016886,0.0041621,0.0081704,1103,278,0.9999812,61.9638901,1919.7972412,36.6250000,0.8979934,826.0083618
1104,0.0054709,0.0230084,0.0009433,0.0017887,0.0045424,0.0096198,1104,402,0.9999812,61.9638901,1919.7972412,32.7222214,0.8652486,662.0833130
1105,0.0042280,0.0286146,0.0008748,0.0015713,0.0035563,0.0063725,1105,1068,0.9999928,61.9861107,1921.1528320,29.7888889,0.8433207,556.4444580
1106,0.0029840,0.0225859,0.0008337,0.0014942,0.0033483,0.0060079,1106,225,0.9999855,61.9722214,1920.3055420,30.1499996,0.8419458,564.8555298
1107,0.0021315,0.0162078,0.0008850,0.0016125,0.0037904,0.0072139,1107,1529,0.9999812,61.9638901,1919.7972412,30.6444435,0.8299974,580.9389038
1108,0.0431285,0.0525561,0.0008862,0.0016351,0.0039049,0.0071037,1108,262,0.9999812,61.9638901,1919.7972412,47.6277771,0.9475465,1268.7443848
1109,0.0064211,0.0470058,0.0008781,0.0016258,0.0039935,0.0083515,1109,910,0.9999768,61.9555550,1919.2889404,44.6749992,0.9371163,1148.8138428
1110,0.0041471,0.0591554,0.0008142,0.0014699,0.0034619,0.0063237,1110,91,0.9999768,61.9555550,1919.2889404,41.1749992,0.9231751,1001.2305298
1111,0.0063322,0.0435919,0.0009751,0.0018726,0.0048001,0.0098246,1111,899,0.9999768,61.9555550,1919.2889404,37.1305542,0.8958716,836.2805786
1112,0.0087325,0.0234042,0.0008588,0.0015429,0.0035264,0.0063931,1112,651,0.9999768,61.9555550,1919.2889404,33.3472214,0.8657205,676.6361084
1113,0.0234158,0.0578624,0.0009074,0.0017526,0.0046391,0.0102756,1113,142,0.9999812,61.9638901,1919.7972412,47.4305573,0.9422565,1257.5250244
1114,0.0053072,0.0766695,0.0007849,0.0013844,0.0030377,0.0052134,1114,508,0.9999768,61.9555550,1919.2889404,44.7527771,0.9310821,1148.3471680
1115,0.0036945,0.0719514,0.0007851,0.0013963,0.0032161,0.0062027,1115,661,0.9999768,61.9555550,1919.2889404,41.4777794,0.9160021,1010.1444702
1116,0.0060992,0.0401056,0.0008891,0.0016294,0.0038722,0.0069362,1116,421,0.9999768,61.9555550,1919.2889404,37.4805565,0.8868344,847.0139160
1117,0.0081371,0.0214547,0.0008357,0.0015078,0.0034498,0.0062147,1117,842,0.9999768,61.9555550,1919.2889404,33.8166656,0.8600268,692.1166382
1118,0.0134161,0.0667897,0.0008280,0.0015095,0.0033338,0.0055794,1118,1014,0.9999812,61.9638901,1919.7972412,47.1472206,0.9410312,1239.1193848
1119,0.0060858,0.0962960,0.0008193,0.0014501,0.0032594,0.0057290,1119,54,0.9999768,61.9555550,1919.2889404,44.6638870,0.9295716,1134.9194336
1120,0.0042200,0.0562421,0.0008393,0.0015094,0.0034485,0.0062064,1120,240,0.9999768,61.9555550,1919.2889404,41.5444450,0.9132999,1003.1389160
1121,0.0048584,0.0236648,0.0009487,0.0017751,0.0043261,0.0082898,1121,604,0.9999768,61.9555550,1919.2889404,37.5333328,0.8837528,839.9722290
1122,0.0041244,0.0130195,0.0008199,0.0014458,0.0032680,0.0060126,1122,295,0.9999768,61.9555550,1919.2889404,33.8777771,0.8599693,688.2222290
1123,0.0062663,0.0239199,0.0008428,0.0014893,0.0032584,0.0054202,1123,632,0.9999768,61.9555550,1919.2889404,31.6027775,0.8349100,606.9583130
1124,0.0065921,0.0216652,0.0009530,0.0017977,0.0048890,0.0119554,1124,391,0.9999768,61.9555550,1919.2889404,32.2833328,0.8307216,629.9944458
1125,0.0041268,0.0262195,0.0008998,0.0016311,0.0038365,0.0070246,1125,1167,0.9999768,61.9555550,1919.2889404,32.3694458,0.8338699,627.2360840
1126,0.0033109,0.0239644,0.0009892,0.0018254,0.0043619,0.0085321,1126,852,0.9999928,61.9861107,1921.1528320,29.2416668,0.8249875,537.2471924
1127,0.0048219,0.0168580,0.0010587,0.0019971,0.0049027,0.0092741,1127,1226,0.9999928,61.9861107,1921.1528320,30.4861107,0.8286439,601.5250244
1128,0.0055610,0.0254660,0.0010490,0.0019916,0.0050002,0.0095004,1128,646,0.9999956,61.9916649,1921.4916992,33.6805573,0.8695450,742.2528076
1129,0.0049314,0.0333760,0.0011436,0.0022000,0.0053268,0.0097676,1129,288,0.9999956,61.9916649,1921.4916992,37.4638901,0.8976605,904.6416626
1130,0.0036218,0.0248376,0.0007155,0.0013069,0.0036697,0.0085081,1130,779,1.0000000,62.0000000,1922.0000000,41.2000008,0.9209870,1060.6555176
1131,0.0022928,0.0159633,0.0010072,0.0018970,0.0047607,0.0098190,1131,1325,0.9999855,61.9722214,1920.3055420,29.8444443,0.8286417,555.9500122
1132,0.0050713,0.0157252,0.0009578,0.0017401,0.0040374,0.0072381,1132,1249,0.9999884,61.9777794,1920.6444092,31.4194450,0.8377890,634.5472412
1133,0.0055107,0.0264325,0.0009211,0.0016993,0.0040141,0.0073626,1133,1331,0.9999913,61.9833336,1920.9832764,34.7583351,0.8742681,782.2861328
1134,0.0064916,0.0311876,0.0012153,0.0024088,0.0060900,0.0113417,1134,618,0.9999956,61.9916649,1921.4916992,38.4472237,0.8989695,942.5916748
1135,0.0098120,0.0319151,0.0007284,0.0013734,0.0042753,0.0100631,1135,1011,1.0000000,62.0000000,1922.0000000,42.0055542,0.9224195,1091.4111328
1136,0.0030249,0.0147658,0.0010922,0.0021139,0.0054476,0.0104099,1136,296,0.9999812,61.9638901,1919.7972412,30.5111103,0.8188601,579.2944336
1137,0.0062470,0.0307734,0.0009504,0.0017314,0.0039726,0.0068218,1137,60,0.9999841,61.9694443,1920.1361084,32.3555565,0.8340092,668.5111084
1138,0.0050383,0.0368611,0.0008389,0.0015113,0.0035276,0.0064402,1138,241,0.9999884,61.9777794,1920.6444092,35.8194427,0.8706857,821.3194580
1139,0.0057036,0.0410458,0.0010553,0.0020706,0.0053669,0.0100762,1139,1146,0.9999928,61.9861107,1921.1528320,39.4111099,0.8953121,978.5166626
1140,0.0113734,0.0399856,0.0006540,0.0011659,0.0037673,0.0114628,1140,181,1.0000000,62.0000000,1922.0000000,42.8472214,0.9196192,1123.0916748
1141,0.0047831,0.0266790,0.0009278,0.0016743,0.0037177,0.0061388,1141,1495,0.9999768,61.9555550,1919.2889404,31.6444435,0.8252031,613.2833252
1142,0.0049568,0.0366395,0.0009647,0.0017695,0.0041170,0.0072818,1142,29,0.9999812,61.9638901,1919.7972412,33.6888885,0.8428439,710.1221924
1143,0.0046476,0.0389535,0.0009689,0.0017935,0.0042152,0.0075630,1143,721,0.9999855,61.9722214,1920.3055420,37.0999985,0.8769601,861.2833252
1144,0.0055441,0.0393229,0.0012214,0.0025331,0.0068269,0.0139462,1144,1244,0.9999928,61.9861107,1921.1528320,40.4888878,0.8994540,1012.4166870
1145,0.0121609,0.0324778,0.0007036,0.0013153,0.0036463,0.0083983,1145,552,1.0000000,62.0000000,1922.0000000,43.7000008,0.9229152,1149.0222168
1146,0.0041330,0.0276189,0.0010138,0.0018953,0.0045573,0.0089077,1146,863,0.9999768,61.9555550,1919.2889404,32.5111122,0.8230661,643.9944458
1147,0.0027036,0.0324459,0.0011209,0.0021119,0.0049067,0.0084538,1147,405,0.9999812,61.9638901,1919.7972412,34.7083321,0.8441380,746.1194458
1148,0.0031516,0.0295593,0.0011372,0.0021926,0.0055201,0.0103724,1148,426,0.9999855,61.9722214,1920.3055420,38.0555573,0.8777009,894.2555542
1149,0.0042462,0.0200311,0.0011563,0.0024152,0.0068790,0.0141352,1149,274,0.9999928,61.9861107,1921.1528320,41.2416649,0.8993737,1038.2471924
1150,0.0093053,0.0259973,0.0006882,0.0013358,0.0046837,0.0095987,1150,905,1.0000000,62.0000000,1922.0000000,44.2472229,0.9229051,1166.7083740
1151,0.0038876,0.0348535,0.0009599,0.0017659,0.0041912,0.0078680,1151,1016,0.9999768,61.9555550,1919.2889404,32.7583351,0.8227851,649.7916870
1152,0.0029284,0.0329671,0.0011617,0.0022117,0.0052202,0.0089701,1152,1472,0.9999812,61.9638901,1919.7972412,35.0638885,0.8442329,755.8472290
1153,0.0020544,0.0277946,0.0012510,0.0024207,0.0056590,0.0096810,1153,1182,0.9999855,61.9722214,1920.3055420,38.3861122,0.8774012,903.0583496
1154,0.0020958,0.0277211,0.0008698,0.0017594,0.0054057,0.0120451,1154,608,0.9999928,61.9861107,1921.1528320,41.4166679,0.8983397,1042.6333008
1155,0.0062071,0.0490702,0.0006277,0.0011334,0.0033854,0.0097483,1155,137,1.0000000,62.0000000,1922.0000000,44.2555542,0.9217108,1166.4721680
1156,0.0084846,0.0905300,0.0016215,0.0033796,0.0088305,0.0177824,1156,311,1.0000000,62.0000000,1922.0000000,54.2305565,0.9638276,1533.0139160
1157,0.0302337,0.1118356,0.0011730,0.0023062,0.0055242,0.0093594,1157,1105,0.9999956,61.9916649,1921.4916992,52.6638870,0.9534197,1472.0694580
1158,0.0529842,0.0772670,0.0010323,0.0020357,0.0051083,0.0102423,1158,1093,0.9999884,61.9777794,1920.6444092,50.6944427,0.9512543,1387.0167236
1159,0.0396486,0.0343530,0.0010244,0.0019613,0.0045001,0.0079857,1159,1500,0.9999783,61.9583321,1919.4583740,48.7194443,0.9427033,1306.8917236
1160,0.0132310,0.1061619,0.0019600,0.0039430,0.0092565,0.0167269,1160,1234,1.0000000,62.0000000,1922.0000000,55.1472206,0.9737401,1566.2861328
1161,0.0077640,0.1151247,0.0017470,0.0036333,0.0089846,0.0166685,1161,479,1.0000000,62.0000000,1922.0000000,54.0166664,0.9613940,1522.3610840
1162,0.0164492,0.1428144,0.0011571,0.0022844,0.0056143,0.0096874,1162,148,0.9999956,61.9916649,1921.4916992,52.1055565,0.9508815,1447.2944336
1163,0.0288036,0.1228764,0.0010338,0.0019755,0.0047804,0.0099725,1163,1074,0.9999884,61.9777794,1920.6444092,49.8833351,0.9481733,1351.8333740
1164,0.0196761,0.0599768,0.0009349,0.0017673,0.0042747,0.0079270,1164,93,0.9999783,61.9583321,1919.4583740,47.7861099,0.9389232,1266.5749512
1165,0.0100463,0.1471009,0.0019861,0.0041306,0.0103505,0.0210479,1165,146,1.0000000,62.0000000,1922.0000000,55.7638893,0.9752364,1596.3194580
1166,0.0066610,0.1402132,0.0017307,0.0036183,0.0093208,0.0198310,1166,24,1.0000000,62.0000000,1922.0000000,54.2888870,0.9617458,1536.7944336
1167,0.0106222,0.1317653,0.0011798,0.0023074,0.0052677,0.0089049,1167,1491,0.9999928,61.9861107,1921.1528320,52.1500015,0.9527785,1449.5500488
1168,0.0145431,0.1141096,0.0009139,0.0017466,0.0040513,0.0070392,1168,1383,0.9999855,61.9722214,1920.3055420,49.7277794,0.9497103,1344.2110596
1169,0.0091436,0.0688609,0.0010042,0.0020147,0.0051824,0.0096310,1169,1196,0.9999740,61.9500008,1918.9499512,47.5666656,0.9390911,1255.4277344
1170,0.0083697,0.1720114,0.0018988,0.0039374,0.0095445,0.0180493,1170,443,1.0000000,62.0000000,1922.0000000,56.2972221,0.9771370,1622.5860596
1171,0.0077567,0.1093910,0.0016377,0.0034261,0.0087171,0.0167474,1171,127,1.0000000,62.0000000,1922.0000000,54.7611122,0.9631499,1560.8277588
1172,0.0151275,0.0753141,0.0010497,0.0020513,0.0046851,0.0079182,1172,595,0.9999928,61.9861107,1921.1528320,52.5750008,0.9542712,1469.9583740
1173,0.0205668,0.0707494,0.0008986,0.0016851,0.0039460,0.0066276,1173,660,0.9999855,61.9722214,1920.3055420,50.0805550,0.9490489,1361.7083740
1174,0.0103501,0.0719607,0.0010123,0.0019997,0.0054439,0.0108641,1174,1494,0.9999768,61.9555550,1919.2889404,47.9388885,0.9383078,1272.7166748
1175,0.0189947,0.1031476,0.0016116,0.0032699,0.0078863,0.0143258,1175,1460,1.0000000,62.0000000,1922.0000000,57.1583328,0.9808016,1666.0860596
1176,0.0109140,0.0583966,0.0014198,0.0028783,0.0071220,0.0128441,1176,196,1.0000000,62.0000000,1922.0000000,55.5611115,0.9666356,1601.1777344
1177,0.0196419,0.0445889,0.0012964,0.0026434,0.0063451,0.0112290,1177,360,0.9999928,61.9861107,1921.1528320,53.3777771,0.9585050,1508.8833008
1178,0.0280038,0.0648051,0.0010180,0.0019834,0.0048784,0.0091545,1178,396,0.9999884,61.9777794,1920.6444092,50.9388885,0.9527009,1402.3055420
1179,0.0135501,0.0808497,0.0007906,0.0014435,0.0033585,0.0060909,1179,868,0.9999797,61.9611130,1919.6278076,48.9083328,0.9430348,1316.4472656
1180,0.0172865,0.0827892,0.0016959,0.0035859,0.0095118,0.0198755,1180,1109,1.0000000,62.0000000,1922.0000000,57.7611122,0.9843447,1696.2611084
1181,0.0109922,0.0751813,0.0015513,0.0031878,0.0080619,0.0157563,1181,34,1.0000000,62.0000000,1922.0000000,56.3055573,0.9717522,1637.2944336
1182,0.0184574,0.0767227,0.0011905,0.0023822,0.0057180,0.0108507,1182,1260,0.9999928,61.9861107,1921.1528320,54.3416672,0.9660826,1553.6916504
1183,0.0250792,0.0922733,0.0012255,0.0025294,0.0070594,0.0145747,1183,89,0.9999884,61.9777794,1920.6444092,52.1416664,0.9608755,1456.9583740
1184,0.0164887,0.1103168,0.0009868,0.0019700,0.0052503,0.0098377,1184,466,0.9999841,61.9694443,1920.1361084,50.4277763,0.9517619,1383.7611084
1185,0.0127480,0.0730806,0.0010634,0.0021303,0.0052439,0.0097643,1185,308,0.9999740,61.9500008,1918.9499512,46.7500000,0.9369558,1219.3388672
1186,0.0048172,0.0629287,0.0008448,0.0015443,0.0036834,0.0069368,1186,201,0.9999696,61.9416656,1918.4416504,44.3777771,0.9247990,1119.2221680
1187,0.0054382,0.0280962,0.0008550,0.0015508,0.0036479,0.0067425,1187,1376,0.9999696,61.9416656,1918.4416504,41.2861099,0.9051183,991.1472168
1188,0.0052218,0.0129194,0.0009178,0.0017060,0.0040840,0.0070989,1188,1501,0.9999696,61.9416656,1918.4416504,37.1611099,0.8733252,825.5610962
1189,0.0029847,0.0175361,0.0008477,0.0015478,0.0037257,0.0071447,1189,463,0.9999696,61.9416656,1918.4416504,33.4222221,0.8497349,674.8444214
1190,0.0100013,0.0440173,0.0008969,0.0017078,0.0043774,0.0091139,1190,261,0.9999740,61.9500008,1918.9499512,45.9416656,0.9336585,1183.4805908
1191,0.0041997,0.0325808,0.0007882,0.0014194,0.0032882,0.0057589,1191,1262,0.9999696,61.9416656,1918.4416504,43.5999985,0.9224039,1083.8166504
1192,0.0042602,0.0294274,0.0008982,0.0016377,0.0037906,0.0066675,1192,94,0.9999653,61.9333344,1917.9333496,40.4722214,0.8993182,959.0166626
1193,0.0041319,0.0177426,0.0008540,0.0015470,0.0036336,0.0068411,1193,1425,0.9999609,61.9249992,1917.4250488,36.2000008,0.8644441,790.9000244
1194,0.0036280,0.0330032,0.0008812,0.0015939,0.0038216,0.0071947,1194,1160,0.9999580,61.9194450,1917.0860596,32.2833328,0.8395000,639.4944458
1195,0.0058488,0.0385505,0.0008219,0.0015299,0.0038635,0.0075023,1195,1256,0.9999696,61.9416656,1918.4416504,45.9222221,0.9348422,1178.5056152
1196,0.0042191,0.0268828,0.0008434,0.0015326,0.0035601,0.0061508,1196,1310,0.9999653,61.9333344,1917.9333496,43.6166649,0.9224526,1079.4111328
1197,0.0038817,0.0234841,0.0009491,0.0017579,0.0041544,0.0071634,1197,1404,0.9999609,61.9249992,1917.4250488,40.5055542,0.8963458,957.3499756
1198,0.0054805,0.0165808,0.0008117,0.0014535,0.0034126,0.0062155,1198,379,0.9996036,61.8416672,1912.9416504,36.1527786,0.8598328,788.0472412
1199,0.0081185,0.0298078,0.0008913,0.0016604,0.0042821,0.0094070,1199,460,0.9996006,61.8361130,1912.6027832,32.1111107,0.8354720,635.9944458
1200,0.0053799,0.0389893,0.0009263,0.0017335,0.0044007,0.0095394,1200,277,0.9999696,61.9416656,1918.4416504,31.9500008,0.8283342,615.6666870
1201,0.0074177,0.0642851,0.0009759,0.0018372,0.0045380,0.0092151,1201,1048,0.9999551,61.9138870,1916.7471924,30.6611118,0.8187556,575.7111206
1202,0.0080716,0.0594776,0.0008381,0.0015389,0.0037465,0.0074945,1202,945,0.9993614,61.7805557,1909.6138916,30.3944435,0.8141340,569.0777588
1203,0.0039682,0.0553188,0.0008384,0.0015537,0.0039433,0.0077110,1203,475,0.9999725,61.9472237,1918.7805176,46.4416656,0.9332169,1202.5250244
1204,0.0041766,0.0210188,0.0007917,0.0014776,0.0036092,0.0067753,1204,1356,0.9999696,61.9416656,1918.4416504,44.2527771,0.9194201,1108.4583740
1205,0.0052192,0.0140814,0.0009173,0.0016761,0.0039983,0.0069981,1205,927,0.9999623,61.9277763,1917.5944824,41.3027763,0.8912728,995.3305664
1206,0.0073336,0.0180777,0.0008452,0.0015361,0.0037008,0.0070947,1206,1271,0.9996021,61.8388901,1912.7722168,37.0027771,0.8519507,829.6972046
1207,0.0095697,0.0208473,0.0007887,0.0014166,0.0032681,0.0063977,1207,1185,0.9995976,61.8305550,1912.2639160,32.9527779,0.8271188,679.4805298
1208,0.0052830,0.0825265,0.0008770,0.0016403,0.0039645,0.0070272,1208,1001,0.9999768,61.9555550,1919.2889404,47.5166664,0.9378076,1250.9555664
1209,0.0050091,0.0290573,0.0008530,0.0015953,0.0038538,0.0070016,1209,1466,0.9999740,61.9500008,1918.9499512,45.3611107,0.9236617,1157.5666504
1210,0.0052800,0.0159273,0.0008707,0.0015925,0.0037862,0.0069070,1210,1320,0.9999667,61.9361115,1918.1027832,42.6333351,0.8956507,1054.8444824
1211,0.0052212,0.0282640,0.0008189,0.0014732,0.0034494,0.0060534,1211,1411,0.9993705,61.7972221,1910.6306152,38.5555573,0.8571119,898.9166870
1212,0.0048897,0.0489155,0.0009863,0.0018497,0.0047752,0.0098347,1212,380,0.9993659,61.7888870,1910.1221924,34.7416649,0.8324085,759.4360962
1213,0.0060981,0.1020950,0.0008641,0.0016336,0.0041903,0.0079041,1213,1499,0.9999812,61.9638901,1919.7972412,49.2472229,0.9472640,1327.2083740
1214,0.0038265,0.0487867,0.0008910,0.0016763,0.0043489,0.0083831,1214,790,0.9999812,61.9638901,1919.7972412,47.3166656,0.9348041,1243.2611084
1215,0.0039910,0.0132343,0.0009562,0.0017901,0.0043749,0.0079633,1215,1021,0.9999740,61.9500008,1918.9499512,44.9166679,0.9113171,1153.6110840
1216,0.0050444,0.0267115,0.0007644,0.0013569,0.0030720,0.0055039,1216,1216,0.9993780,61.8111115,1911.4777832,41.2055550,0.8800173,1011.0722046
1217,0.0058988,0.0644982,0.0008547,0.0015189,0.0033992,0.0059215,1217,941,0.9993735,61.8027763,1910.9694824,37.7527771,0.8614547,884.9694214
1218,0.0076965,0.0401055,0.0009406,0.0018286,0.0052748,0.0130866,1218,1308,0.9993569,61.7722206,1909.1055908,31.1666660,0.8041438,609.7444458
1219,0.0057353,0.0603642,0.0008703,0.0016158,0.0041074,0.0091116,1219,80,0.9990059,61.7055550,1905.6389160,32.9722214,0.8125191,690.1444702
