OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
912,OBJEC_972,604,5279,6786,42549,25141,12373,8344,4038,1712,1007,611,459,974,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,OBJEC_973,770,6613,8513,41240,18901,10715,7720,4664,2971,2140,1379,970,2722,343,86,69,33,16,16,5,3,3,0,0,0,0,0,0
914,OBJEC_974,771,7664,9497,50618,22208,8772,4739,2406,1344,834,496,307,548,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,OBJEC_975,1358,12496,14561,60779,15058,3481,1448,321,47,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,OBJEC_976,852,7671,9553,51863,23941,9120,4804,1776,490,131,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,OBJEC_977,502,4503,6184,37972,22619,12750,8857,5201,3250,2118,1382,1012,3342,369,132,31,0,0,0,0,0,0,0,0,0,0,0,0
918,OBJEC_978,1945,15885,17533,58499,11566,2434,895,394,234,92,54,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,OBJEC_979,1211,9155,10783,44060,16354,8516,6661,3954,2429,1675,1121,832,2985,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,OBJEC_980,451,4265,5659,36535,23184,12330,9052,5001,3179,2292,1579,1185,4220,543,132,47,51,40,34,29,24,60,0,0,0,0,0,0
921,OBJEC_981,967,8303,10250,49903,20421,8162,4929,2508,1381,1034,702,522,1084,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
922,OBJEC_982,699,6244,7987,44646,23973,11891,7208,3582,1773,911,536,300,458,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,OBJEC_984,1074,8745,10873,53005,21845,8330,4031,1461,516,225,65,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,OBJEC_985,2448,18357,20213,60710,7661,730,91,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,OBJEC_986,1499,13556,15514,59092,13999,3874,1774,453,81,36,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,OBJEC_987,1467,12644,14485,60909,16191,3293,985,203,36,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,OBJEC_988,1434,12084,14821,61588,15419,3199,1104,212,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,OBJEC_989,1297,11487,13915,60873,16394,4137,1425,282,55,10,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,OBJEC_990,1013,8852,11347,55499,21620,7375,3179,988,229,94,22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,OBJEC_991,1284,11478,13580,58487,17759,4764,2008,644,157,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,OBJEC_992,1145,9069,11182,48197,18025,7001,4016,2459,1744,1331,947,841,3406,469,60,0,0,0,0,0,0,0,0,0,0,0,0,0
932,OBJEC_993,1681,13890,15420,55636,15563,4955,2146,668,188,61,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,OBJEC_994,748,6565,9219,49799,23909,10613,5514,2217,931,434,158,73,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,OBJEC_995,1664,14272,15689,56629,15307,4318,1424,420,112,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,OBJEC_996,941,8627,10641,52239,21585,8698,4613,1815,591,289,86,28,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
