OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
759,OBJEC_807,0,0,1,1,1,2,65,493,3382,14176,25707,31788,18592,10059,4177,1153,261,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,OBJEC_809,0,0,0,4,0,7,65,565,4129,17318,29855,35522,16001,5263,1149,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,OBJEC_810,0,0,0,1,3,6,56,407,3041,12446,22031,26634,17172,12031,8047,4358,2197,789,317,25,0,0,0,0,0,0,0,0,0,0,0,0
762,OBJEC_811,0,1,0,0,1,2,24,386,2814,12638,24737,32236,22193,11138,3544,426,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,OBJEC_812,0,0,0,0,3,4,34,332,2338,9941,18765,25716,20045,15415,10539,4398,1740,533,86,3,0,0,0,0,0,0,0,0,0,0,0,0
764,OBJEC_813,0,0,1,0,3,6,66,496,3504,14078,25401,33240,18903,9304,3788,754,272,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0
765,OBJEC_814,0,0,1,1,0,4,91,681,4752,18668,31545,33865,15014,4537,935,123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,OBJEC_815,0,0,3,3,1,7,60,577,3923,15783,26457,29761,17227,9773,4252,1261,439,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,OBJEC_816,0,1,1,2,2,13,118,1035,7002,26995,37595,28315,7655,1364,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,OBJEC_817,0,0,1,1,0,5,35,418,2759,12345,23782,29124,20709,12586,6023,2026,398,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,OBJEC_818,0,0,2,0,1,4,64,514,3634,15253,26782,33173,17256,8781,3694,983,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,OBJEC_819,0,0,0,1,3,3,47,486,2958,12484,22516,28666,19013,12063,7571,3406,958,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,OBJEC_820,1,1,4,2,3,12,131,1028,6768,26229,37007,27907,8782,1795,218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,OBJEC_821,0,1,2,1,1,7,112,911,6152,24048,36777,29958,10158,1625,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,OBJEC_822,0,3,3,3,2,15,105,926,6209,22687,34922,31180,10573,2627,609,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,OBJEC_823,0,0,1,2,2,3,75,616,4473,18900,31066,33973,14387,5177,1454,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,OBJEC_824,0,0,2,2,0,3,58,403,3157,13393,24517,32575,19076,10436,5547,695,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,OBJEC_825,0,1,3,3,3,9,62,574,3987,17018,29703,33841,17164,6537,1274,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,OBJEC_826,0,0,2,0,0,4,36,375,2701,11424,21712,31382,20085,12114,7704,2141,521,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,OBJEC_827,0,0,0,1,2,7,66,443,2992,12247,22150,29055,18745,12904,7936,2847,794,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,OBJEC_828,0,0,2,2,2,9,96,851,6135,22481,33425,33423,10136,2865,761,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,OBJEC_829,0,0,1,0,1,5,87,593,4498,17987,28831,31152,15320,7616,3166,536,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,OBJEC_830,0,0,4,2,2,6,49,350,2279,9772,19100,27704,21156,15362,9681,3439,858,111,17,0,0,0,0,0,0,0,0,0,0,0,0,0
782,OBJEC_831,0,0,2,0,0,7,69,681,4553,17283,28166,32390,16721,7482,2323,487,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,OBJEC_832,1,0,0,0,1,4,53,438,3495,14527,26074,31225,18048,10415,4562,1099,261,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,OBJEC_833,0,0,0,2,6,6,129,967,6240,22045,32510,30063,13190,3970,958,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,OBJEC_835,0,0,1,0,0,3,49,406,2708,11647,22753,30552,20121,12968,7088,1778,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,OBJEC_837,0,0,0,1,0,5,53,376,3033,12544,23091,31002,19660,11200,6188,2073,560,300,119,18,1,0,0,0,0,0,0,0,0,0,0,0
787,OBJEC_838,0,0,0,0,0,7,47,441,3461,14472,24180,28026,14951,10705,8247,3416,1322,461,121,34,1,0,0,0,0,0,0,0,0,0,0,0
788,OBJEC_839,0,2,0,5,1,14,78,838,6126,23218,34419,32820,9718,2244,601,107,16,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0
789,OBJEC_840,0,0,1,1,1,5,80,629,4293,17656,30116,30870,15674,7123,2718,602,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,OBJEC_841,0,0,0,0,3,6,83,494,3443,15230,27700,34240,17456,7755,2791,768,232,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,OBJEC_842,0,0,0,2,2,6,108,753,5752,22073,31642,32806,11854,3842,1023,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,OBJEC_844,0,0,1,2,1,3,68,551,3709,13840,22886,28065,17002,11194,6920,3544,1559,476,58,13,0,0,0,0,0,0,0,0,0,0,0,0
793,OBJEC_845,1,1,1,2,2,9,86,664,4787,19404,31442,32498,14502,5222,1456,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,OBJEC_846,1,1,2,2,4,6,86,716,5319,19066,29661,31080,13812,6687,2778,569,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,OBJEC_847,0,0,0,2,0,3,59,551,3545,14647,26097,31601,18543,9684,4175,858,113,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,OBJEC_848,0,0,0,1,1,4,27,212,1880,7721,13934,21378,18355,17381,13952,7591,4223,1872,672,273,73,9,2,0,0,0,0,0,0,0,0,0
797,OBJEC_849,0,0,1,1,1,2,33,323,2313,9961,19606,29230,23131,15468,7717,1773,290,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,OBJEC_850,0,0,1,1,0,2,59,414,2998,12047,19430,22154,14936,13166,10756,6679,4175,2254,795,221,87,48,1,0,0,0,0,0,0,0,0,0
799,OBJEC_851,0,1,2,0,1,5,82,546,4213,17361,30232,34588,16043,5647,1122,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,OBJEC_852,0,0,0,1,2,2,59,408,3008,13923,28099,35371,18998,8023,2220,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,OBJEC_853,0,1,2,0,0,7,78,608,4604,17683,30811,32518,16410,6145,1300,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,OBJEC_854,0,0,1,2,4,5,53,512,3651,15648,28870,34424,17124,7444,2072,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,OBJEC_855,0,0,0,0,3,6,73,514,3631,15702,29407,33380,17924,7426,1735,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,OBJEC_856,0,0,0,0,0,3,11,177,1086,4637,9447,14753,15396,18312,18770,14025,8053,3277,1328,482,62,40,25,8,0,0,0,0,0,0,0,0
805,OBJEC_857,0,0,1,0,1,2,16,132,1020,4951,11231,18843,17774,18154,18097,11900,5415,1546,351,105,16,6,0,0,0,0,0,0,0,0,0,0
806,OBJEC_858,0,2,0,1,1,6,52,616,4305,17727,31042,34122,16877,4971,498,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,OBJEC_859,0,0,1,0,0,5,88,690,5243,19172,27310,21934,8885,5189,5287,5439,4630,2947,1719,798,313,127,93,22,0,0,0,0,0,0,0,0
808,OBJEC_860,0,0,0,1,0,3,59,401,2978,12869,26027,34936,20555,9191,2368,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,OBJEC_861,0,0,0,0,1,4,61,445,3181,13837,26998,35143,20384,8464,1625,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,OBJEC_862,0,1,1,1,0,4,61,470,3146,12774,23777,32183,21042,10681,4505,1131,327,105,15,0,0,0,0,0,0,0,0,0,0,0,0,0
811,OBJEC_863,0,0,0,2,1,1,31,313,2406,10031,18934,27823,22143,16218,9169,2381,396,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
812,OBJEC_864,0,0,0,0,1,9,87,685,4966,20314,32805,32383,13505,4270,805,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,OBJEC_865,0,0,1,1,2,5,70,584,4471,18113,30781,34761,15091,5020,987,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,OBJEC_866,0,1,1,3,1,9,55,529,3417,13466,24094,33007,20562,10151,4067,688,127,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
815,OBJEC_867,0,0,0,0,0,1,48,465,3626,14616,25523,32114,18803,9234,3594,953,409,184,117,71,54,70,10,0,0,0,0,0,0,0,0,0
816,OBJEC_868,0,4,0,0,1,9,73,567,4128,17609,31681,33983,15868,5173,777,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,OBJEC_870,0,0,1,0,2,4,49,499,3414,14326,26909,34622,19237,8121,2567,375,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,OBJEC_871,0,0,1,2,3,12,73,808,5313,20986,33260,31833,12734,3896,869,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,OBJEC_872,1,0,0,2,1,5,67,492,3338,14164,26653,30418,19590,8925,3190,1499,955,493,96,3,0,0,0,0,0,0,0,0,0,0,0,0
820,OBJEC_873,0,0,1,2,2,4,86,615,4232,17219,30566,34941,15914,5258,1147,205,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,OBJEC_874,0,0,0,0,3,2,46,383,2591,10426,19122,26319,18042,11318,8570,6538,4123,1922,595,165,35,14,10,0,0,0,0,0,0,0,0,0
822,OBJEC_875,0,0,1,0,0,2,45,433,3065,13165,24839,31899,18996,10414,5560,1446,340,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,OBJEC_876,0,0,1,2,1,5,36,359,2649,11763,22751,31569,21086,12491,5464,1417,285,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,OBJEC_877,0,0,0,0,0,1,15,143,892,3999,8768,15481,14494,15848,17104,14347,11257,5225,1768,459,145,104,119,55,0,0,0,0,0,0,0,0
825,OBJEC_878,0,0,0,1,0,6,62,453,3547,14782,26548,33629,19152,9085,2774,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,OBJEC_879,0,0,2,5,3,17,74,831,5678,21783,32022,31866,12561,4289,1015,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,OBJEC_880,0,0,0,0,2,4,74,620,4352,17626,31102,32599,17043,5803,953,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,OBJEC_881,0,0,3,0,2,5,52,496,3241,13670,25150,31123,19319,11050,5014,961,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,OBJEC_882,0,1,1,1,2,4,105,732,5390,21028,32557,30325,13567,5078,1307,120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,OBJEC_883,0,0,1,1,0,6,42,327,2739,11785,23389,34416,22370,11420,3349,342,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,OBJEC_884,0,1,0,0,1,5,45,388,2956,12413,23839,31867,22180,11960,3799,414,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,OBJEC_885,0,0,2,2,1,0,53,498,3447,13465,22783,29283,17675,11218,6809,3628,1272,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,OBJEC_886,0,1,1,0,1,1,51,372,2759,10745,17786,17789,10672,10249,11142,10951,9341,5559,2076,593,125,10,0,0,0,0,0,0,0,0,0,0
834,OBJEC_887,0,0,1,2,0,9,62,623,4204,16598,26619,30069,16012,8797,4784,1422,543,143,4,0,0,0,0,0,0,0,0,0,0,0,0,0
835,OBJEC_889,1,0,1,0,2,5,63,590,4433,19146,33463,33841,14449,3557,337,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,OBJEC_890,0,0,0,1,0,7,79,599,4353,16879,27043,29140,16192,8950,4571,1417,607,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,OBJEC_891,0,1,4,2,2,5,96,781,5869,22664,35156,30603,11581,2985,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,OBJEC_892,0,0,0,2,2,6,46,375,3037,12900,25078,36263,19781,9397,3142,189,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,OBJEC_893,0,0,0,1,2,7,78,598,4359,16957,28382,32884,16959,7189,2011,311,141,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,OBJEC_894,0,0,3,0,0,7,69,497,3694,15277,27396,31720,17500,8872,3790,1123,254,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,OBJEC_895,0,0,1,0,0,3,24,296,1998,8022,15614,23011,18901,16794,13159,7797,3532,1012,60,0,0,0,0,0,0,0,0,0,0,0,0,0
842,OBJEC_896,0,0,0,0,0,0,7,75,648,2965,6886,13034,15144,17798,19745,15583,10646,5026,1876,622,109,14,26,20,0,0,0,0,0,0,0,0
843,OBJEC_897,1,0,0,1,0,10,57,553,3880,15845,26670,31685,17191,8947,4102,975,249,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0
844,OBJEC_898,0,1,2,0,0,6,65,516,3681,14888,25253,32212,18018,9746,4778,939,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,OBJEC_899,0,0,1,0,1,3,38,322,2330,11049,23778,32568,24384,12076,3134,201,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,OBJEC_900,0,1,0,3,0,7,67,679,4973,20082,29684,28916,13084,6585,3883,1580,325,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,OBJEC_902,0,1,0,0,2,2,34,313,2037,8587,16797,25338,21565,17823,11671,4770,1169,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,OBJEC_903,0,0,2,0,1,9,71,609,4137,17365,31389,33229,15481,5690,1638,265,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,OBJEC_904,0,1,1,1,1,8,54,528,3337,13247,23444,29270,19093,11587,5875,2238,1006,198,3,0,0,0,0,0,0,0,0,0,0,0,0,0
850,OBJEC_905,0,0,0,0,1,2,30,213,1495,6089,11303,16852,15866,17391,16310,11786,7353,3723,1150,296,32,0,0,0,0,0,0,0,0,0,0,0
851,OBJEC_906,0,0,0,2,0,4,62,556,4265,17407,29517,34613,15721,5994,1673,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,OBJEC_907,0,1,2,3,6,9,121,840,5439,21398,34289,31604,12877,3192,433,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,OBJEC_908,1,1,2,1,3,4,101,749,5920,21527,32221,31951,12477,3876,915,108,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,OBJEC_909,1,1,1,0,1,6,60,473,3589,15228,28087,34895,18352,7346,1970,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,OBJEC_910,1,1,0,2,3,7,59,511,3548,14627,26314,29805,17592,10177,5340,1875,340,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,OBJEC_911,0,0,0,0,2,8,76,516,3579,14308,25694,29574,19660,9920,4391,1589,727,170,10,0,0,0,0,0,0,0,0,0,0,0,0,0
857,OBJEC_912,0,0,2,3,1,8,78,675,4264,16238,27309,30157,17917,9030,3768,745,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,OBJEC_913,0,0,2,1,2,4,65,547,4631,17618,28543,32281,16399,7252,2571,285,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,OBJEC_914,0,2,1,3,0,2,86,753,5162,19856,30728,30999,13717,5719,2278,784,124,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,OBJEC_915,0,0,0,2,5,5,67,500,3409,14781,27393,31239,17954,9797,3948,1011,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,OBJEC_916,0,1,0,2,2,5,82,548,3708,15698,27737,30309,15692,7666,4229,2657,1323,540,25,0,0,0,0,0,0,0,0,0,0,0,0,0
862,OBJEC_917,0,0,0,2,2,3,53,515,3502,14926,25265,29964,17215,11399,5878,1229,241,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,OBJEC_919,0,0,1,0,0,3,43,270,2178,10002,20104,30718,21704,14730,7411,1884,576,227,41,0,0,0,0,0,0,0,0,0,0,0,0,0
864,OBJEC_920,0,0,0,1,0,4,27,249,1753,7398,14853,25574,19003,14890,11315,6945,5080,2378,578,142,34,0,0,0,0,0,0,0,0,0,0,0
865,OBJEC_921,1,4,1,4,2,13,97,956,5907,22107,31968,28567,12482,5257,1881,543,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,OBJEC_922,0,1,0,2,3,5,83,577,4300,17353,29043,34420,16516,6192,1605,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,OBJEC_923,0,1,1,1,3,8,69,599,4325,17869,31831,34534,15460,4703,785,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,OBJEC_924,0,1,1,2,2,8,99,633,4983,19321,31312,33371,14632,4934,907,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,OBJEC_925,0,0,0,0,2,2,37,347,2616,10267,16941,23256,16745,13744,11457,7878,4660,1712,456,83,21,0,0,0,0,0,0,0,0,0,0,0
870,OBJEC_926,0,0,2,1,2,6,54,446,2998,13402,25674,31429,19596,10706,4276,1064,222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,OBJEC_927,0,1,3,4,2,7,114,916,6312,23171,32994,31195,10169,3194,1077,206,99,100,159,119,50,0,0,0,0,0,0,0,0,0,0,0
872,OBJEC_928,0,0,1,1,1,2,51,409,3152,13984,25981,33721,20468,9171,2568,303,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,OBJEC_929,0,0,1,1,1,3,73,536,4288,17373,26771,33036,15098,8264,3836,828,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,OBJEC_930,0,0,0,1,1,9,59,486,3618,16562,31291,34161,17577,5459,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,OBJEC_931,0,2,1,2,2,2,45,356,2635,11576,21134,30881,22086,13490,5684,1429,488,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,OBJEC_932,0,1,0,3,4,5,84,723,5361,21537,34275,33354,11722,2538,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,OBJEC_933,0,0,1,2,1,8,112,935,6770,23937,32694,28610,10185,4149,1676,411,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,OBJEC_934,0,1,1,1,1,5,93,797,6086,22773,34155,32967,10645,2266,405,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,OBJEC_935,0,0,1,0,2,8,42,382,2693,10973,20493,27668,19986,14363,9158,3562,814,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0
880,OBJEC_936,0,0,1,0,0,7,63,450,2969,11845,20301,27731,19997,14119,7918,3355,1274,189,5,0,0,0,0,0,0,0,0,0,0,0,0,0
881,OBJEC_937,0,1,1,2,2,10,106,817,6030,22773,33650,33039,10791,2586,412,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,OBJEC_938,0,1,3,4,0,13,93,702,4948,19159,30990,29107,14778,6425,2445,766,381,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,OBJEC_939,0,2,2,5,1,14,95,683,4857,19433,33093,32041,14529,4490,620,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,OBJEC_942,1,0,0,2,3,5,55,437,3114,12972,24753,31400,21055,11133,3954,877,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,OBJEC_943,0,0,0,2,2,3,57,496,3295,13277,24068,28791,19221,11374,6121,2309,768,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,OBJEC_944,0,0,0,0,0,2,50,442,3032,13045,22864,29938,17603,11031,6448,2864,1691,574,248,177,69,79,59,8,0,0,0,0,0,0,0,0
887,OBJEC_945,0,0,1,1,1,5,62,648,4792,18799,31479,33923,15167,4614,714,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,OBJEC_946,0,0,1,3,1,4,48,462,3629,14724,25648,33381,17000,9190,4418,1199,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,OBJEC_947,0,1,0,4,2,5,71,629,4725,19327,31291,32669,13769,5381,1870,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,OBJEC_948,0,0,0,2,1,3,59,453,3383,13064,23002,30646,20039,11522,5323,1492,521,197,82,60,37,6,0,0,0,0,0,0,0,0,0,0
891,OBJEC_949,0,0,1,0,3,4,43,345,2490,10824,21306,31345,21691,13195,6532,1934,471,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,OBJEC_950,0,1,0,1,0,4,28,135,1058,4806,10876,17467,18312,17874,15805,11037,6992,3712,1478,279,27,0,0,0,0,0,0,0,0,0,0,0
893,OBJEC_952,0,0,1,2,0,7,70,563,4366,18009,30053,32575,15304,6763,2141,339,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,OBJEC_953,0,0,4,1,1,6,80,626,4214,16730,30630,33919,16450,6212,1321,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,OBJEC_954,0,0,0,0,2,9,85,740,5723,21270,32725,31214,12238,4287,1166,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,OBJEC_955,0,0,1,4,0,14,92,778,5465,21265,32614,32958,12229,3532,1003,222,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,OBJEC_956,0,0,0,2,3,10,79,739,5399,20622,32001,32845,12956,4523,1014,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,OBJEC_957,1,0,2,1,0,13,75,550,3565,13659,23461,26558,18920,11284,6229,3279,1448,740,107,0,0,0,0,0,0,0,0,0,0,0,0,0
899,OBJEC_958,0,0,2,4,0,4,45,497,3266,13423,22616,30228,18620,11762,6911,2028,585,166,67,0,0,0,0,0,0,0,0,0,0,0,0,0
900,OBJEC_959,0,0,1,1,0,4,43,512,3293,13732,25114,33086,19087,9767,3603,993,409,180,58,9,0,0,0,0,0,0,0,0,0,0,0,0
901,OBJEC_960,0,0,0,0,2,4,60,462,3072,13192,25092,29672,20825,11642,4547,1060,220,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,OBJEC_961,0,1,0,0,1,6,74,517,3904,15677,26792,30626,17171,9080,4528,1504,300,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0
903,OBJEC_962,0,0,1,0,2,3,49,311,2354,10083,19150,27575,20435,14320,9152,3748,1305,592,251,152,65,13,0,0,0,0,0,0,0,0,0,0
904,OBJEC_963,0,0,1,2,2,4,65,434,2945,12272,22117,27338,18291,12744,8363,3770,1359,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0
905,OBJEC_964,0,1,0,1,0,4,84,675,5030,18748,28171,31355,15295,6765,3134,792,145,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,OBJEC_966,0,0,1,0,2,12,103,643,4708,19352,31389,32820,13957,5374,1728,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,OBJEC_967,1,0,2,0,2,8,102,916,6968,25683,34855,29931,8480,2643,610,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,OBJEC_968,1,0,2,4,3,10,101,882,5631,21837,33455,30147,12726,3597,908,452,119,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,OBJEC_969,0,2,1,3,2,5,128,936,6470,24137,35379,29534,10130,2455,368,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,OBJEC_970,0,2,1,0,2,8,73,667,4698,18056,30694,33581,15866,5322,909,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,OBJEC_971,0,1,2,1,3,8,99,990,6713,25483,36490,29382,9090,1531,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,OBJEC_972,0,1,0,2,0,1,28,312,2122,8984,18094,28918,22310,15856,9320,2714,938,282,10,0,0,0,0,0,0,0,0,0,0,0,0,0
913,OBJEC_973,0,0,0,1,0,1,46,390,2679,11323,20466,24413,17080,13926,10260,5542,2366,846,318,117,80,33,5,0,0,0,0,0,0,0,0,0
914,OBJEC_974,0,1,1,1,1,3,41,383,3055,12826,23781,31470,19525,10747,5554,2119,599,97,20,0,0,0,0,0,0,0,0,0,0,0,0,0
915,OBJEC_975,0,0,1,1,0,8,80,685,5179,20062,31743,34140,12528,4056,1045,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,OBJEC_976,0,0,1,2,1,5,53,417,3158,12814,23620,33131,21045,11162,4438,375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,OBJEC_977,0,0,0,1,0,5,29,276,1799,8007,16634,24924,20549,16463,11540,5609,2846,1024,348,159,11,0,0,0,0,0,0,0,0,0,0,0
918,OBJEC_978,0,0,3,2,2,10,142,973,6773,24627,35212,27887,9905,2767,969,272,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,OBJEC_979,0,0,3,2,1,5,95,611,3947,14622,23183,24873,14519,11202,8829,4443,2411,1006,139,1,0,0,0,0,0,0,0,0,0,0,0,0
920,OBJEC_980,0,0,0,2,0,1,32,251,1657,7459,15308,24980,20842,16067,11449,6075,3252,1582,511,153,93,98,80,0,0,0,0,0,0,0,0,0
921,OBJEC_981,0,0,0,4,1,6,49,491,3448,13793,24069,30369,17900,10242,5739,2718,1165,174,55,1,0,0,0,0,0,0,0,0,0,0,0,0
922,OBJEC_982,0,0,1,0,2,10,35,357,2497,10707,19833,28953,21545,15078,8137,2451,528,75,15,0,0,0,0,0,0,0,0,0,0,0,0,0
923,OBJEC_984,1,0,3,1,2,7,72,532,3681,14541,26175,31495,19374,10118,3654,531,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,OBJEC_985,0,3,1,2,1,16,146,1254,7942,28520,38818,26459,6271,754,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,OBJEC_986,0,2,2,0,1,7,83,753,5670,21578,31296,32900,11525,4639,1357,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,OBJEC_987,0,0,2,1,2,5,91,754,5350,19965,32063,33800,13805,3715,648,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
