OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
814,OBJEC_952,559,2987,3378,23710,20822,15948,11515,7789,5815,4065,3090,2453,7714,1023,225,77,30,19,2,1,0,0,0,0,0,0,0,0
815,OBJEC_953,1944,10292,10261,50065,21537,9460,4522,1679,617,270,133,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,OBJEC_954,381,2353,2797,22891,23487,18229,13136,8243,5658,3829,2736,2039,4590,381,77,30,12,12,5,3,0,0,0,0,0,0,0,0
817,OBJEC_955,741,4975,5749,36464,24042,13318,7611,4206,2687,1923,1413,1129,4696,1252,497,210,85,55,39,26,16,64,17,7,0,0,0,0
818,OBJEC_956,160,1378,2196,20236,22490,18425,13626,9380,6529,4588,3258,2316,5655,507,107,28,9,1,0,0,0,0,0,0,0,0,0,0
819,OBJEC_957,971,5979,6990,43835,27914,14315,6611,2688,1264,581,251,92,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,OBJEC_958,575,4464,5806,39480,28821,15989,8057,3850,1964,1069,501,301,343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,OBJEC_959,849,5615,6815,42792,26781,14242,6793,3240,1777,1001,562,320,425,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,OBJEC_961,167,1304,2019,19176,21979,18818,14185,9821,6788,4845,3371,2384,5809,442,70,28,14,2,0,0,0,0,0,0,0,0,0,0
823,OBJEC_962,100,882,1436,16456,21337,19794,15946,11603,8077,5384,3494,2211,4253,210,33,4,2,0,0,0,0,0,0,0,0,0,0,0
824,OBJEC_963,169,1300,1678,15111,17231,15750,14155,10852,8614,6305,4788,3665,10037,1065,302,117,34,23,13,7,4,2,0,0,0,0,0,0
825,OBJEC_964,970,6110,7155,41644,24302,12645,7000,3963,2553,1617,1011,673,1475,89,15,0,0,0,0,0,0,0,0,0,0,0,0,0
826,OBJEC_965,305,2395,3166,26925,24651,17936,12147,7476,4947,3235,2110,1480,3508,420,109,53,18,4,4,0,0,0,0,0,0,0,0,0
827,OBJEC_967,528,3866,4896,35553,27374,15989,8603,4582,2746,1812,1183,846,2229,401,155,68,35,14,4,5,0,0,0,0,0,0,0,0
828,OBJEC_968,341,2588,3472,27385,26000,18433,12236,7646,4856,3204,2035,1263,2066,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,OBJEC_969,57,652,1073,11755,15562,15432,14164,11451,9161,7265,5444,4142,13089,1596,277,59,28,12,3,0,0,0,0,0,0,0,0,0
830,OBJEC_970,392,2645,3490,27675,25220,18211,11891,7185,4670,3066,1913,1278,2945,246,43,13,5,1,0,0,0,0,0,0,0,0,0,0
831,OBJEC_971,857,5529,6437,39646,25951,13862,7765,4435,2616,1577,1088,698,1089,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,OBJEC_972,4959,20031,15073,45829,13183,5805,2726,1433,891,496,334,180,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,OBJEC_973,656,4346,5588,38928,28360,16475,8398,3880,1950,1030,574,303,385,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,OBJEC_974,210,1559,2117,19586,20966,16887,12499,8915,6763,5218,3852,2858,8447,928,231,102,39,28,12,5,0,0,0,0,0,0,0,0
835,OBJEC_975,917,5823,6823,41136,27628,14293,7319,3308,1743,887,513,286,495,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
836,OBJEC_977,304,1975,2369,20473,22201,18001,12837,8002,5569,3754,2594,1901,7868,1518,637,339,200,115,84,46,33,63,6,0,0,0,0,0
837,OBJEC_978,687,4138,4632,30675,23216,15758,10844,6201,3956,2670,1798,1316,4167,741,224,115,37,22,9,10,4,2,0,0,0,0,0,0
838,OBJEC_980,674,4325,5320,37064,26815,15841,8738,4628,2785,1731,1020,669,1203,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0
839,OBJEC_981,302,1532,1860,16311,18091,16268,13274,10411,8069,5926,4631,3388,9641,927,185,51,15,4,3,0,0,0,0,0,0,0,0,0
840,OBJEC_982,762,4830,6070,39586,27906,15504,7862,3685,1929,1110,571,340,687,34,9,4,0,0,0,0,0,0,0,0,0,0,0,0
841,OBJEC_983,579,4096,5077,36300,28433,16857,9242,4444,2409,1315,732,499,896,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,OBJEC_984,2409,12417,12308,55542,20398,5694,1475,319,86,48,33,18,64,37,17,8,9,4,3,0,0,0,0,0,0,0,0,0
843,OBJEC_985,77,603,950,10138,13353,13980,13659,11203,9547,7877,6291,4902,16075,1927,365,140,68,30,18,7,6,6,0,0,0,0,0,0
844,OBJEC_986,464,3085,3400,23848,21903,16389,13010,8264,6167,4397,2891,2043,4680,291,41,16,0,0,0,0,0,0,0,0,0,0,0,0
845,OBJEC_987,173,1175,1669,14671,17371,16297,13384,9712,7741,5810,4401,3597,13357,1475,256,62,29,27,10,4,1,0,0,0,0,0,0,0
846,OBJEC_988,99,568,794,8524,12766,13695,12995,11173,9719,8011,6288,5172,17291,2849,899,321,179,84,63,37,21,8,0,0,0,0,0,0
847,OBJEC_989,419,2886,3730,28664,24837,17399,11867,7201,4521,3090,1944,1308,2820,152,36,13,2,0,0,0,0,0,0,0,0,0,0,0
848,OBJEC_991,566,3965,4971,35156,28487,17688,9449,4676,2600,1494,897,514,756,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,OBJEC_992,840,5183,6161,39603,27966,15295,7758,3473,1956,1089,667,325,551,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,OBJEC_994,497,3419,4206,30919,27190,18766,11362,6151,3493,1986,1148,671,1060,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,OBJEC_995,656,4093,5350,37602,28091,16263,8948,4471,2428,1325,681,398,562,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,OBJEC_996,969,5809,6780,40561,26682,14380,7193,3498,1882,1108,700,420,885,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,OBJEC_997,301,1957,2491,21183,22496,18230,13504,8748,5717,3852,2770,2058,5992,1128,308,89,30,14,10,4,2,5,0,0,0,0,0,0
854,OBJEC_998,3132,14394,11979,48238,18112,8019,4204,1622,817,343,183,72,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,OBJEC_1000,349,2396,3000,21001,15964,12166,10024,7942,6617,5363,4177,3319,14210,2704,880,339,146,91,65,54,27,34,15,6,0,0,0,0
856,OBJEC_1001,503,3520,4409,31016,26551,17961,11223,6540,3857,2274,1333,821,1205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,OBJEC_1002,28,171,291,3721,6111,7360,7772,7920,7927,7454,7080,6430,32614,8926,3548,1690,933,617,399,215,127,208,14,0,0,0,0,0
858,OBJEC_1003,1203,7232,8031,44231,25457,12559,5991,2798,1512,926,517,322,436,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,OBJEC_1005,960,5991,6474,37555,22382,11808,6944,4345,3056,2289,1693,1252,4351,948,379,161,69,57,43,20,25,72,12,3,0,0,0,0
860,OBJEC_1006,435,3120,4138,30635,26322,18230,11370,6328,3824,2470,1417,885,1618,76,14,6,1,0,0,0,0,0,0,0,0,0,0,0
861,OBJEC_1007,99,745,1085,9639,12478,12820,12439,10859,9298,7836,6553,5470,18571,2292,560,108,21,8,8,0,0,0,0,0,0,0,0,0
862,OBJEC_1008,1060,5733,5780,31075,21185,15369,10503,6373,3996,2481,1649,1090,3372,706,237,107,44,30,29,33,16,21,0,0,0,0,0,0
863,OBJEC_1009,164,829,1215,13404,18398,18347,15559,11571,8696,6210,4464,2992,8387,871,265,93,56,19,9,7,0,0,0,0,0,0,0,0
864,OBJEC_1010,220,1699,2234,19995,22509,18752,13995,8574,5854,4133,2898,2223,6065,753,339,176,97,76,71,48,42,107,29,0,0,0,0,0
865,OBJEC_1011,1144,6465,6522,34893,20114,11856,7688,5290,4094,3134,2447,1907,5046,419,118,56,14,9,5,1,0,0,0,0,0,0,0,0
866,OBJEC_1012,351,2085,2703,21689,24366,18950,12370,7778,5167,3838,2537,1920,6328,963,307,106,46,27,8,7,6,4,0,0,0,0,0,0
867,OBJEC_1013,442,3027,4064,30952,27459,18397,10846,5977,3593,2095,1381,832,1835,214,42,28,23,15,0,0,0,0,0,0,0,0,0,0
868,OBJEC_1014,593,4308,5173,37053,28860,17627,9039,4021,1979,963,551,313,405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,OBJEC_1015,184,1503,2137,21144,24186,20113,14656,9727,6512,4164,2546,1540,2400,59,15,3,0,0,0,0,0,0,0,0,0,0,0,0
870,OBJEC_1016,341,2512,3478,28719,26704,18676,11722,6756,4155,2580,1684,1121,2287,131,21,2,0,0,0,0,0,0,0,0,0,0,0,0
871,OBJEC_1017,56,293,509,6347,9685,11187,11487,10580,9672,8489,7331,6107,23160,4204,1289,485,189,75,37,11,5,17,7,0,0,0,0,0
872,OBJEC_1018,263,1977,2743,22400,22760,18775,13734,8917,5928,3831,2566,1757,4452,514,165,48,30,10,4,2,2,11,0,0,0,0,0,0
873,OBJEC_1019,1461,8388,9067,48032,24649,10427,4355,1937,1023,606,437,313,781,68,11,1,0,0,0,0,0,0,0,0,0,0,0,0
874,OBJEC_1020,414,3428,4755,34365,29043,17737,9503,4868,2766,1653,1023,672,981,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,OBJEC_1021,344,2594,3470,27768,25692,18449,12032,7494,4864,3037,1868,1282,2273,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0
876,OBJEC_1022,1753,8772,8375,38660,21504,11730,6169,3043,1782,1103,832,724,3777,1029,571,346,240,156,82,43,35,130,24,9,0,0,0,0
877,OBJEC_1023,1132,6732,7487,43811,25779,12702,6190,3007,1752,963,587,387,683,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,OBJEC_1024,575,4273,5166,37355,30333,17324,8512,3666,1866,829,446,220,321,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,OBJEC_1025,354,2862,3682,29579,26220,18213,11552,6615,4098,2581,1724,1192,2705,153,23,3,0,0,0,0,0,0,0,0,0,0,0,0
880,OBJEC_1026,551,3742,4558,32446,26250,17125,10155,5989,3695,2330,1328,909,1757,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0
881,OBJEC_1027,101,978,1553,15903,21516,21123,16846,11420,7478,4555,2903,1856,4039,416,85,37,37,15,14,8,5,1,0,0,0,0,0,0
882,OBJEC_1029,513,3550,4120,30198,26031,18339,11340,6526,4038,2376,1472,891,1755,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,OBJEC_1030,6207,20579,13174,35733,12005,6926,4881,3373,2563,1883,1365,915,1575,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0
884,OBJEC_1031,120,710,944,9692,13593,13637,12495,10031,9346,7471,6175,5328,18037,2483,490,195,64,36,21,14,7,0,0,0,0,0,0,0
885,OBJEC_1032,339,2152,2710,19963,19465,15248,12059,8470,6535,4923,3718,2970,10681,1103,238,127,91,37,26,22,4,8,0,0,0,0,0,0
886,OBJEC_1033,218,1742,2323,19497,20947,17858,14016,9397,7016,5077,3587,2550,6293,538,111,32,17,2,1,0,0,0,0,0,0,0,0,0
887,OBJEC_1035,371,2638,3594,27085,25417,17946,11836,7161,4790,3109,2038,1277,3151,375,67,26,8,0,0,0,0,0,0,0,0,0,0,0
888,OBJEC_1036,120,959,1529,15279,18616,16790,13904,10535,7873,5881,4343,3224,9975,1557,410,179,93,68,35,37,15,73,32,29,0,0,0,0
889,OBJEC_1038,487,3136,3899,28216,24940,17398,11327,6598,4335,2817,1873,1335,3609,556,194,95,43,13,5,3,2,8,0,0,0,0,0,0
890,OBJEC_1039,721,4657,5619,36487,26014,15592,8830,4648,2892,1791,1210,710,1634,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0
891,OBJEC_1040,71,589,815,7902,10493,10324,10315,8923,7922,7141,6423,5533,25947,5331,1695,639,290,134,91,62,36,71,58,73,11,0,0,0
892,OBJEC_1042,137,1145,1674,16108,17880,15790,12799,10074,8118,6494,4976,3814,10140,1280,242,87,52,27,17,19,11,5,0,0,0,0,0,0
893,OBJEC_1043,302,2357,3035,24254,23781,17592,12151,7721,5372,3672,2666,1855,5228,659,169,51,17,7,0,0,0,0,0,0,0,0,0,0
894,OBJEC_1044,566,3802,4804,35199,27937,17288,9881,4915,2785,1566,860,553,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,OBJEC_1045,827,5183,5704,34885,24781,14883,8937,4996,3145,2077,1349,981,2935,541,182,77,28,12,2,8,3,19,1,0,0,0,0,0
896,OBJEC_1046,730,3168,3744,29424,25698,17625,11871,6366,3902,2430,1596,1129,2887,550,239,74,44,30,17,12,8,12,0,0,0,0,0,0
897,OBJEC_1048,332,2406,3304,26649,25646,18402,11648,7114,4696,3182,2188,1570,3759,377,124,48,32,18,10,10,15,17,9,0,0,0,0,0
898,OBJEC_1049,132,1024,1572,15786,18666,17294,13887,10252,7763,5735,4216,3214,9784,1338,349,106,35,31,11,6,7,14,0,0,0,0,0,0
899,OBJEC_1050,69,776,1071,12045,15849,15706,13329,10828,8668,6825,5282,4225,13862,1933,489,164,28,9,8,2,6,13,7,23,5,0,0,0
900,OBJEC_1051,596,4144,5197,35538,26558,16135,9341,5217,3054,1846,1114,724,1571,133,27,3,7,5,2,6,2,2,0,0,0,0,0,0
901,OBJEC_1053,4450,17665,13792,45832,14996,6365,3622,1774,1019,625,384,237,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,OBJEC_1054,391,2868,3848,30738,27303,18202,10983,6292,3612,2181,1400,899,1920,181,50,15,3,3,0,0,0,0,0,0,0,0,0,0
903,OBJEC_1055,11,105,182,3497,7035,9685,10681,10616,10023,9360,8229,6987,28252,4623,1166,411,174,99,53,17,8,8,0,0,0,0,0,0
904,OBJEC_1056,399,2342,2840,22066,20647,16778,13275,8335,5680,4160,3005,2339,7231,1032,386,166,94,31,28,16,12,24,3,0,0,0,0,0
905,OBJEC_1057,608,3790,3944,24063,17225,12268,8317,6024,4798,4150,3577,3040,14439,3064,951,326,177,66,32,10,10,10,0,0,0,0,0,0
906,OBJEC_1058,5586,21517,16335,45013,12313,5364,2613,1143,644,310,193,90,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,OBJEC_1059,451,3077,3929,30021,27023,17677,10959,6516,4033,2506,1659,1061,2213,92,3,2,0,0,0,0,0,0,0,0,0,0,0,0
908,OBJEC_1060,5760,22433,16765,48109,11211,3628,1692,649,345,154,73,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,OBJEC_1061,413,2315,2857,23390,22138,17240,13167,8253,5793,4069,2902,2109,5599,482,121,27,10,4,0,0,0,0,0,0,0,0,0,0
910,OBJEC_1063,156,1301,1863,16762,20275,18089,13926,10024,7283,5273,3768,2815,8937,648,92,8,2,0,0,0,0,0,0,0,0,0,0,0
911,OBJEC_1064,320,2250,2922,23015,22306,16571,11061,7202,4945,3497,2777,2099,8466,2147,724,306,202,125,91,56,33,92,14,1,0,0,0,0
912,OBJEC_1065,271,2102,2724,21428,21574,16986,13233,8743,6164,4676,3254,2417,6811,462,44,0,0,0,0,0,0,0,0,0,0,0,0,0
913,OBJEC_1066,813,5296,5413,32012,22130,14705,9670,6466,4273,2991,2053,1374,3436,208,46,2,1,0,0,0,0,0,0,0,0,0,0,0
914,OBJEC_1067,233,1845,2670,24126,25203,19566,13512,8336,5388,3343,2205,1420,2650,224,68,22,11,4,5,4,4,27,17,6,0,0,0,0
915,OBJEC_1068,543,3480,4671,34904,28864,17580,9688,4761,2614,1573,903,549,1060,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,OBJEC_1069,566,4245,5213,38304,28983,17144,8717,4044,1866,830,403,233,337,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,OBJEC_1070,46,511,849,10151,14622,14563,12999,10952,8909,7449,5801,4505,16161,2771,546,200,87,44,30,17,6,3,0,0,0,0,0,0
918,OBJEC_1071,954,5049,5360,36050,28055,16683,8936,4227,2369,1251,703,477,1064,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0
919,OBJEC_1073,1953,10507,10117,43858,18839,8857,5082,2843,1902,1375,949,817,3019,708,248,98,39,9,2,0,0,0,0,0,0,0,0,0
920,OBJEC_1074,316,2016,2663,23490,24885,19279,13049,7881,4939,3295,2300,1586,4455,816,177,51,19,5,0,0,0,0,0,0,0,0,0,0
921,OBJEC_1075,508,2832,3239,21707,19530,15876,12492,8801,6453,4570,3307,2624,7913,982,235,102,27,13,11,0,0,0,0,0,0,0,0,0
922,OBJEC_1076,376,2665,3916,29434,26786,18640,11608,6354,4089,2460,1578,984,1909,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0
923,OBJEC_1078,1363,6997,7076,36396,20930,12514,8197,4924,3244,2022,1415,878,3328,890,428,211,115,74,46,38,35,72,23,6,0,0,0,0
924,OBJEC_1081,267,2079,2811,21011,18845,13942,9927,6900,5275,4043,3277,2680,12131,3971,1826,942,535,377,240,160,105,206,6,0,0,0,0,0
925,OBJEC_1082,767,4937,6095,40172,28501,15586,7829,3699,1716,860,493,235,304,17,6,3,2,0,0,0,0,0,0,0,0,0,0,0
926,OBJEC_1083,139,1107,1558,14452,18517,18011,16152,11677,8968,6424,4410,3114,6422,232,20,4,2,2,2,2,4,3,0,0,0,0,0,0
927,OBJEC_1084,51,625,903,9107,11929,12185,11959,9781,8291,7069,6151,5081,20862,4072,1507,745,371,191,122,65,51,94,10,0,0,0,0,0
928,OBJEC_1085,659,3903,5150,35383,27644,17161,9354,4803,2687,1535,911,634,1034,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,OBJEC_1086,165,1190,1666,14106,15537,13785,11404,8800,7004,6091,4935,4162,17034,3332,879,339,181,100,69,43,28,37,2,0,0,0,0,0
930,OBJEC_1087,265,2184,2985,25448,24877,18898,13268,8023,5088,3279,2032,1340,2720,295,104,39,25,12,4,3,0,0,0,0,0,0,0,0
931,OBJEC_1088,61,715,1103,12642,16392,15982,13878,10587,8303,6515,5133,3966,13236,2083,598,191,70,41,35,18,7,0,0,0,0,0,0,0
932,OBJEC_1089,117,995,1374,12544,15242,15194,13622,10557,8351,6385,4828,3758,13761,2741,780,254,130,91,41,32,16,70,6,0,0,0,0,0
933,OBJEC_1091,234,1630,2292,20489,21649,17816,12913,9167,6580,4712,3442,2425,6579,772,152,33,4,0,0,0,0,0,0,0,0,0,0,0
934,OBJEC_1092,890,6001,6861,41082,27072,14475,7256,3523,1757,960,536,325,479,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,OBJEC_1093,273,2080,2698,21728,22905,18675,13667,8598,5908,3909,2656,1870,4674,716,241,121,73,47,23,16,5,6,0,0,0,0,0,0
936,OBJEC_1094,41,374,618,7822,12051,13263,13332,11323,9755,7999,6534,5528,18878,2451,741,412,175,102,56,36,37,23,5,0,0,0,0,0
937,OBJEC_1095,2969,13004,10541,37290,15383,10289,7136,4620,3050,2096,1461,964,2095,227,59,27,7,3,1,0,0,0,0,0,0,0,0,0
938,OBJEC_1096,88,717,1008,10438,13807,14013,13043,10621,8913,6937,5767,4625,16931,2656,741,260,166,66,37,26,21,8,0,0,0,0,0,0
939,OBJEC_1097,147,937,1210,10814,13147,12781,12217,10087,8422,6852,5553,4571,18695,3761,1005,304,160,106,38,42,13,27,0,0,0,0,0,0
940,OBJEC_1098,211,1577,2192,19104,20789,17308,13826,9541,6849,4822,3569,2742,7644,753,149,34,16,13,9,10,15,35,14,0,0,0,0,0
941,OBJEC_1099,28,242,390,4398,7111,8398,8655,8192,7965,7090,6562,5885,30353,9046,3309,1492,746,382,222,153,95,143,29,3,0,0,0,0
942,OBJEC_1100,302,2465,3448,27852,25439,18310,12303,7220,4646,2724,1860,1221,2811,217,48,13,2,3,2,3,0,0,0,0,0,0,0,0
943,OBJEC_1101,79,564,919,10740,15242,15627,14018,11364,9160,7364,5500,4217,13869,2026,556,185,60,36,24,3,1,2,0,0,0,0,0,0
944,OBJEC_1102,844,5405,6286,40578,28286,14828,7943,3442,1664,743,372,216,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,OBJEC_1103,144,1221,1811,17048,19312,17012,13907,9861,7299,5395,3983,2956,9478,1264,345,104,32,14,12,14,7,3,0,0,0,0,0,0
946,OBJEC_1104,1293,6595,6644,37786,21920,12062,7912,5219,3750,2557,1678,1307,2433,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
947,OBJEC_1105,203,1334,1813,17589,21465,19133,15456,11015,7711,5247,3502,2149,4148,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0
948,OBJEC_1106,377,3014,3961,31294,26187,17636,10761,6092,3976,2512,1614,1026,2250,133,19,24,11,2,0,0,0,0,0,0,0,0,0,0
949,OBJEC_1107,1552,8102,8128,39803,21905,10972,6164,3642,2525,1961,1406,1095,3226,536,118,54,25,8,0,0,0,0,0,0,0,0,0,0
950,OBJEC_1108,74,507,710,7951,10848,11284,10582,9358,8287,7335,6176,5093,21426,5568,2212,959,566,415,290,187,126,366,259,243,67,0,0,0
951,OBJEC_1109,32,359,610,7509,11690,12821,12392,10748,9462,8099,6531,5448,19725,3562,1055,374,181,114,68,42,17,44,6,0,0,0,0,0
952,OBJEC_1111,272,1849,2341,18788,17357,14740,11848,9269,7579,5836,4581,3670,10968,1158,312,139,92,49,26,9,5,1,0,0,0,0,0,0
953,OBJEC_1112,344,2420,3012,24108,22635,16833,11988,8137,5949,4202,3118,2294,5910,436,93,48,17,5,4,3,0,0,0,0,0,0,0,0
954,OBJEC_1113,404,2565,3108,21749,19465,15401,12602,9564,7574,5637,3654,2644,5997,675,156,25,2,0,0,0,0,0,0,0,0,0,0,0
955,OBJEC_1114,809,5028,6028,38630,28140,15574,7861,3979,2078,1114,607,403,581,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0
956,OBJEC_1115,383,2879,3853,28960,25561,18673,12809,7659,4522,2654,1482,821,959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,OBJEC_1120,860,5564,6630,41438,26810,13832,7469,3690,2105,1179,612,342,355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,OBJEC_1121,594,4088,5169,37622,28852,17041,8725,4193,2162,1108,593,345,675,31,11,8,5,0,0,0,0,0,0,0,0,0,0,0
959,OBJEC_1122,446,3299,3874,29360,25862,17434,11092,6873,4212,2708,1662,1042,2489,324,115,44,21,8,11,6,5,2,0,0,0,0,0,0
960,OBJEC_1123,688,3960,4598,31364,26498,17486,11084,5975,3556,2106,1333,887,1352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,OBJEC_1124,4230,17348,13489,46249,16153,7339,3469,1569,709,325,135,93,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,OBJEC_1125,250,1792,2494,22374,23588,18455,13057,8592,5954,3905,2777,1997,4858,478,137,61,46,27,14,11,5,13,4,0,0,0,0,0
963,OBJEC_1127,168,321,380,4287,6769,8199,8870,9137,8905,8083,7331,6326,29670,7609,2821,1155,557,268,147,77,43,89,10,0,0,0,0,0
964,OBJEC_1128,478,3206,3913,30522,28495,19408,11137,5477,3161,1824,1190,799,1782,134,28,2,0,0,0,0,0,0,0,0,0,0,0,0
965,OBJEC_1131,444,2940,3809,25660,21119,15393,10955,7429,5375,4171,3051,2377,6896,909,244,83,26,6,2,0,0,0,0,0,0,0,0,0
966,OBJEC_1132,1938,8661,8005,37329,20281,12202,7555,4473,3027,1949,1389,1001,2767,442,116,37,25,9,10,3,1,2,0,0,0,0,0,0
967,OBJEC_1133,819,4635,5413,37965,29797,16019,7210,3043,1593,916,648,463,1743,462,272,114,61,25,11,9,4,0,0,0,0,0,0,0
968,OBJEC_1134,226,1785,2370,20600,22657,19708,14792,9618,6401,4067,2515,1726,3758,486,119,43,10,6,2,0,0,0,0,0,0,0,0,0
969,OBJEC_1135,217,1622,2058,18285,23152,19131,12546,7540,5004,3836,3029,2449,8957,1722,551,293,139,127,88,58,36,49,0,0,0,0,0,0
970,OBJEC_1136,465,3344,4232,31434,26150,17794,11128,6260,3792,2341,1518,1042,1880,97,66,12,1,0,0,0,0,0,0,0,0,0,0,0
971,OBJEC_1137,689,4617,5660,38415,27352,16014,8615,4294,2332,1326,778,487,910,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
972,OBJEC_1138,368,2750,3621,29012,29012,20255,11639,5724,3095,1897,1177,871,1768,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,OBJEC_1140,84,657,1056,12237,16737,16968,14805,11853,9192,6960,5257,3743,10089,992,186,54,7,11,1,0,0,0,0,0,0,0,0,0
974,OBJEC_1141,557,3708,4637,33183,27399,17740,10567,5538,3150,1819,1064,615,874,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,OBJEC_1142,390,3113,4235,31380,27631,18543,11183,6204,3460,1983,1116,700,1179,72,18,15,0,0,0,0,0,0,0,0,0,0,0,0
976,OBJEC_1143,2170,9586,8563,38520,21168,13412,7808,4024,2179,1289,771,481,848,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0
977,OBJEC_1145,2229,10970,10974,52007,21840,8020,2953,1080,424,180,85,48,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,OBJEC_1146,279,1822,2572,21363,22148,17930,13255,9294,6580,4632,3157,2182,5115,422,96,32,9,1,0,0,0,0,0,0,0,0,0,0
979,OBJEC_1147,272,1653,2328,21015,23208,19420,14514,9545,6353,4067,2686,1818,3787,168,29,14,3,5,4,0,0,0,0,0,0,0,0,0
980,OBJEC_1150,887,5649,6684,41949,28212,15157,6772,2827,1332,681,382,207,477,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,OBJEC_1151,481,3884,4783,35261,29005,18292,10151,4639,2269,1165,711,415,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,OBJEC_1152,2934,13870,12943,55107,17833,5716,1986,548,203,55,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,OBJEC_1153,635,3735,3808,24009,19380,15069,11373,7443,5684,4393,3430,2601,8247,977,253,87,35,34,17,4,5,3,0,0,0,0,0,0
984,OBJEC_1154,220,1355,1729,15822,18863,17457,13693,10025,7278,5299,4035,3000,10224,1509,397,165,78,44,17,5,5,2,0,0,0,0,0,0
985,OBJEC_1155,604,4103,5182,35681,28245,16546,9026,4801,2690,1604,871,626,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,OBJEC_1156,294,1912,2517,20483,20072,16466,13117,9209,7289,5180,3748,2789,7457,540,80,29,7,5,8,10,9,1,0,0,0,0,0,0
987,OBJEC_1157,45,319,500,5724,8926,10567,10826,9915,8841,7863,6961,6148,27276,4910,1420,592,310,159,74,48,29,71,29,3,0,0,0,0
988,OBJEC_1158,98,979,1580,16440,20635,19067,15342,11017,8079,5344,3623,2454,5791,595,128,46,4,0,0,0,0,0,0,0,0,0,0,0
989,OBJEC_1159,177,1459,2023,18573,20621,18234,14616,10422,7579,5304,3572,2518,5865,256,3,0,0,0,0,0,0,0,0,0,0,0,0,0
990,OBJEC_1160,458,3552,4456,33615,26793,17012,10208,5637,3444,2037,1367,858,1622,100,33,20,8,1,1,0,0,0,0,0,0,0,0,0
